rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
23,Nicholas Tropf,Sr,CFA,Chagrin Falls,Chagrin Falls,OH,"41.426720, -81.379278",54.98,nedistrict25,,
24,Brock Gessner,Jr,COV,Covington,Covington,OH,"40.11964067500569, -84.34255525480303",54.98,swdistrict25,,
25,Jackson Chapin,Jr,EAT,Eaton,Eaton,OH,"39.732767, -84.649014",55.37,swdistrict25,,
26,Nick Wickler,Sr,CHCA,Cincinnati Hills Christian,Cincinnati,OH,"39.276971, -84.337058",55.41,swdistrict25,,Academy
27,Mason Latham,Jr,LSH,Shawnee,Lima,OH,"40.692716, -84.167619",55.56,nwdistrict25,yes,
28,Nicholas Flowers,Sr,NAP,Napoleon,Napoleon,OH,"41.390402, -84.147467",55.83,nwdistrict25,,
29,Shrey Bhavaraju,Sr,HVUS,University School,Hunting Valley,OH,"41.485518, -81.427641",55.89,nedistrict25,,nhs
30,Parker McGraw,So,OGL,Ottawa-Glandorf,Ottawa,OH,"41.029142, -84.045968",55.95,nwdistrict25,,
31,Jackson Swiatek,So,ONT,Ontario,Ontario,OH,"40.764612, -82.647690",56.20,nwdistrict25,,
32,Carter Rummer,Sr,CWYO,Wyoming,Cincinnati,OH,"39.233295, -84.470133",56.28,swdistrict25,,
33,Carson Letchworth,Sr,RAVS,Southeast,Ravenna,OH,"41.100156, -81.087494",56.38,nedistrict25,,
34,Nathan Mitchell,Jr,CVCA,Cuyahoga Valley Christian,Cuyahoga Falls,OH,"41.196680, -81.493043",56.50,nedistrict25,,Academy
35,Trey Roe,Sr,RORV,Rocky River,Rocky River,OH,"41.473668, -81.851096",56.52,nedistrict25,,
36,Drew Bergstrom,Jr,GRA,Granville,Granville,OH,"40.078761, -82.527668",56.60,central25,,
37,Josiah Doyel,Fr,WOCH,Worthington Christian,Worthington,OH,"40.099638, -83.010210",57.04,central25,,
38,AJ Iskra,So,HVUS,University School,Hunting Valley,OH,"41.485518, -81.427641",57.14,nedistrict25,,nhs
39,Jake O'Bruba,Jr,PSE,Poland Seminary,Poland,OH,"41.004101, -80.591280",57.16,nedistrict25,,
40,Jamison Adams,Sr,WRV,River View,Warsaw,OH,"40.339216, -81.959144",57.17,central25,,
41,Joe Hathaway,Sr,LEX,Lexington,Lexington,OH,"40.672877, -82.586867",57.29,nwdistrict25,,
42,Henry Drewes,So,PCJA,Jonathan Alder,Plain City,OH,"40.078095, -83.287941",57.30,central25,,
43,Braxton Cundiff,Sr,USA,Upper Sandusky,Upper Sandusky,OH,"40.840597, -83.281129",57.37,nwdistrict25,,
44,Luke Lu,So,GCA,Columbus Academy,Gahanna,OH,"40.049132, -82.874035",57.73,central25,,nhs
45,Colin Sargent,Sr,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",57.77,nwdistrict25,,
46,Chris Jun,Fr,HVUS,University School,Hunting Valley,OH,"41.485518, -81.427641",57.79,nedistrict25,,nhs
47,Noah Michaels,Sr,DAL,Dalton,Dalton,OH,"40.804101, -81.695655",57.81,nedistrict25,,
48,Smith Oliver,Fr,MAR,Marietta,Marietta,OH,"39.439798, -81.453854",57.88,central25,,
49,Noah Parrott,Jr,MBU,Buckeye,Medina,OH,"41.189915, -81.926671",57.90,nedistrict25,,
50,Enguerrand Bonniol,Sr,CIIH,Indian Hill,Cincinnati,OH,"39.186177, -84.347006",57.92,swdistrict25,,
51,Zander Keyser,So,CBW,Bishop Watterson,Columbus,OH,"40.048986, -83.016282",57.98,central25,,
52,Oliver Rodgers,So,GRA,Granville,Granville,OH,"40.078761, -82.527668",58.10,central25,,
53,Seamus Kling,Fr,TOH,Ottawa Hills,Ottawa Hills,OH,"41.669832, -83.631424",58.17,nwdistrict25,,
54,Rysen Evans,So,PHNL,Newton,Pleasant Hill,OH,"40.054883, -84.341153",58.19,swdistrict25,,
55,Liam Starkey,Fr,COBX,Bexley,Columbus,OH,"39.963819, -82.930349",58.43,central25,,
56,Johnathon Owens,Sr,BEA,Beachwood,Beachwood,OH,"41.484048, -81.501324",58.68,nedistrict25,,
57,Braden Levois,So,CARV,River Valley,Caledonia,OH,"40.584898, -83.013730",58.93,central25,,
58,Tanner Mohler,Fr,NLV,Licking Valley,Newark,OH,"40.080593, -82.287639",58.97,central25,,
59,Patrick Conway,So,GMGA,Gilmour Academy,Gates Mills,OH,"41.503717, -81.436852",59.06,nedistrict25,,nhs
60,Gavin Vondrell,Fr,LSH,Shawnee,Lima,OH,"40.692716, -84.167619",59.10,nwdistrict25,,
61,Nicolas Bustamante,Sr,PPO,Orange,Pepper Pike,OH,"41.458036, -81.454526",59.19,nedistrict25,,
62,Luke Thompson,Sr,LON,London,London,OH,"39.905186, -83.448153",59.22,central25,,
63,Lee Higgins,Jr,PTCL,Port Clinton,Port Clinton,OH,"41.503497, -82.937835",59.69,nwdistrict25,,
64,Gavin Stachler,Jr,ANS,Ansonia,Ansonia,OH,"40.215363, -84.629047",59.69,swdistrict25,,
65,Aiden Moore,Sr,BRY,Bryan,Bryan,OH,"41.457279, -84.568132",59.92,nwdistrict25,,
66,Beren Dennis,Sr,HUR,Huron,Huron,OH,"41.397835, -82.564695",59.96,nwdistrict25,,
67,Reid Fossum,Jr,MBF,Bishop Fenwick,Franklin,OH,"39.491974, -84.294466",59.96,swdistrict25,,
68,Connor Ward,So,CFK,Kenston,Chagrin Falls,OH,"41.392195, -81.303848",1:00.01,nedistrict25,,
69,Drew Schau,So,CMAD,Madeira,Cincinnati,OH,"39.201309, -84.365563",1:00.03,swdistrict25,,
70,Connor Wood,Jr,HBA,Badin,Hamilton,OH,"39.395388, -84.592393",1:00.03,swdistrict25,,
71,Drew Laudick,Sr,VWE,Van Wert,Van Wert,OH,"40.848872, -84.604743",1:00.04,nwdistrict25,,
72,Grant Zhou,So,DOA,Oakwood,Dayton,OH,"39.720838, -84.171489",1:00.11,swdistrict25,,
73,Avery Rohr,Jr,NBR,New Bremen,New Bremen,OH,"40.436355, -84.362117",1:00.13,nwdistrict25,,
74,Justin Bailey,So,LBE,Beaver,East Liverpool,OH,"40.711713, -80.630225",1:00.19,central25,,
75,Orion Abner,Fr,COBX,Bexley,Columbus,OH,"39.963819, -82.930349",1:00.54,central25,,
76,Owen Liu,Sr,CHCA,Cincinnati Hills Christian,Cincinnati,OH,"39.276971, -84.337058",1:00.63,swdistrict25,,Academy
77,Ben Wetzel,Jr,CMAD,Madeira,Cincinnati,OH,"39.201309, -84.365563",1:00.68,swdistrict25,,
78,Jack Morehouse,Sr,DTV,Tri-Valley,Dresden,OH,"40.120914, -82.004689",1:00.89,central25,,
79,Andrew Baldauf,Jr,LCC,Lima Central Catholic,Lima,OH,"40.731539, -84.148250",1:00.94,nwdistrict25,,
80,John Rock,Sr,YUR,Ursuline,Youngstown,OH,"41.109849, -80.643130",1:01.11,nedistrict25,,
81,Landen Graber,Jr,KLA,Lakota,Kansas,OH,"41.27276495954844, -83.32622009433179",1:01.20,nwdistrict25,,
82,Brayden Miller,So,BELM,Elmwood,Bloomdale,OH,"41.25530325685985, -83.54731421555152",1:01.31,nwdistrict25,,
83,Sam Kuenzler,Fr,BEA,Beachwood,Beachwood,OH,"41.484048, -81.501324",1:01.49,nedistrict25,,
84,Preston Thigpen,Jr,WHO,Howland,Warren,OH,"41.239850, -80.745293",1:01.68,nedistrict25,,
85,Ben Fugard,Fr,CIIH,Indian Hill,Cincinnati,OH,"39.186177, -84.347006",1:01.70,swdistrict25,,
86,Nicholas Cheng,So,BEA,Beachwood,Beachwood,OH,"41.484048, -81.501324",1:01.99,nedistrict25,,
87,Stone Chamberlin,Fr,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",1:02.19,nwdistrict25,,
88,Jacob Szippl,So,ADA,Ada,Ada,OH,"40.774727, -83.832852",1:02.38,nwdistrict25,,
89,Jase Utrup,Sr,OGL,Ottawa-Glandorf,Ottawa,OH,"41.029142, -84.045968",1:02.41,nwdistrict25,,
90,Andrew Heinle,Jr,NRCC,Colonel Crawford,North Robinson,OH,"40.788253, -82.855703",1:02.43,nwdistrict25,,
91,Connor Vondrell,Jr,LSH,Shawnee,Lima,OH,"40.692716, -84.167619",1:02.45,nwdistrict25,,
92,Carter Hamilton,So,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",1:02.52,nwdistrict25,,
93,Aiden Frey,Sr,USA,Upper Sandusky,Upper Sandusky,OH,"40.840597, -83.281129",1:02.80,nwdistrict25,,
94,Andrew Parish,Jr,MMC,Madison Comprehensive,Mansfield,OH,"40.774653, -82.460698",1:02.88,nwdistrict25,,
95,Ethan Bailey,So,BRY,Bryan,Bryan,OH,"41.457279, -84.568132",1:02.93,nwdistrict25,,
96,Casper Zehnder,Fr,RORV,Rocky River,Rocky River,OH,"41.473668, -81.851096",1:03.04,nedistrict25,,
97,Kieran Magleby,Sr,AAHO,Archbishop Hoban,Akron,OH,"41.062341, -81.496088",1:03.14,nedistrict25,,
98,Garrett Torrey,So,SSMC,St. Mary Central Catholic,Sandusky,OH,"41.451012, -82.711819",1:03.18,nwdistrict25,,
99,Henry Gravlee,So,CMAD,Madeira,Cincinnati,OH,"39.201309, -84.365563",1:03.54,swdistrict25,,
100,Dominic Even,Jr,CIL,La Salle,Cincinati,OH,"39.189105, -84.586624",1:03.59,swdistrict25,,
101,Luke Hofstetter,Jr,ORR,Orrville,Orrville,OH,"40.848053, -81.770023",1:03.65,nedistrict25,,
102,Brady Schomburg,Jr,WHE,Wheelersburg,Wheelersburg,OH,"38.722159, -82.846337",1:03.75,central25,,
103,Austin Poignon,Fr,TCO,Columbian,Tiffin,OH,"41.108863, -83.177897",1:04.19,nwdistrict25,,
104,Joseph Ciaverellli,So,KIR,Kirtland,Kirtland,OH,"41.621346, -81.360911",1:04.32,nedistrict25,,
105,Ethan Eakins,Jr,GMC,McClain,Greenfield,OH,"39.351013, -83.388545",1:04.46,central25,,
106,Mason Vogt,Sr,OGL,Ottawa-Glandorf,Ottawa,OH,"41.029142, -84.045968",1:04.97,nwdistrict25,,
107,Oliver Jeffries,So,CICD,Cincinnati Country Day,Cincinnati,OH,"39.185750, -84.327596",1:05.33,swdistrict25,,School
108,Logan Gutzwiller,Jr,HRO,Ross,Hamilton,OH,"39.329713, -84.635037",1:05.38,swdistrict25,,
109,Joe Schaub,Jr,VER,Vermilion,Vermilion,OH,"41.411256, -82.357850",1:05.48,nwdistrict25,,
110,Boris Kimkhe,Fr,GCA,Columbus Academy,Gahanna,OH,"40.049132, -82.874035",1:05.67,central25,,nhs
111,Joey Esposito,So,HUB,Hubbard,Hubbard,OH,"41.152583, -80.582146",1:05.95,nedistrict25,,
112,Max Gifford,Fr,TPA,Athens,The Plains,OH,"39.372428, -82.128025",1:06.18,central25,,
113,Sean Zura,Jr,PSE,Poland Seminary,Poland,OH,"41.004101, -80.591280",1:06.48,nedistrict25,,
114,Jacob Faust,Sr,MEL,Elgin,Marion,OH,"40.568850, -83.245087",1:06.65,central25,,
115,Jackson Smith,Fr,GRA,Granville,Granville,OH,"40.078761, -82.527668",1:06.88,central25,,
116,Trent Lewis,Sr,FRA,Franklin,Franklin,OH,"39.553759, -84.286901",1:07.14,swdistrict25,,
117,RJ Robles,Sr,CWYO,Wyoming,Cincinnati,OH,"39.233295, -84.470133",1:07.14,swdistrict25,,
118,Michael Bigby,Sr,KAAL,Archbishop Alter,Kettering,OH,"39.679947, -84.151675",1:07.40,swdistrict25,,
119,Oliver Schmerge,Jr,BOT,Botkins,Botkins,OH,"40.468867, -84.179626",1:07.83,swdistrict25,,
120,Bryce McEachen,Sr,DCA,Carroll,Dayton,,"39.741866, -84.113388",1:08.19,swdistrict25,,
121,Dylan Vance,Sr,BBL,Benjamin Logan,Bellefontaine,OH,"40.408941, -83.655001",1:08.80,swdistrict25,,
122,Henry Frederick,Sr,XLC,Legacy Christian Academy,Xenia,OH,"39.669935, -83.923428",1:08.97,swdistrict25,,nhs
123,Benjamin Theile,Sr,FCC,Cincinnati Christian,Fairfield,OH,"39.368681, -84.498138",1:09.81,swdistrict25,,
124,Evan Brockhoff,So,CTAY,Taylor,Cleves,OH,"39.170977, -84.751319",1:10.02,swdistrict25,,
125,Mason Gjamov,Fr,COC,Centennial,Columbus,OH,"40.061571, -83.057672",1:10.24,central25,,
126,Brady Roe,Jr,BUL,Union Local,Belmont,OH,"40.063503, -81.053684",1:10.54,central25,,
127,Ben Pitsenbarger,So,VERS,Versailles,Versailles,OH,"40.213645, -84.486794",1:10.78,swdistrict25,,
128,Aaron Nelson,So,ELI,East Liverpool,East Liverpool,OH,"40.628865, -80.567505",1:10.92,central25,,
129,Simon Tornichio,So,JNO,Northridge,Johnstown,OH,"40.187941, -82.607303",1:11.05,central25,,
