rk,nm,gr,sc,sh,shx,ct,st,ll,ti,mt,auto
35,A,,PCJA,Jonathan Alder,,Plain City,OH,"40.078095, -83.287941",1:58.08,central24,
36,A,,USA,Upper Sandusky,,Upper Sandusky,OH,"40.840597, -83.281129",1:58.52,nwdistrict24,
37,A,,ONT,Ontario,,Ontario,OH,"40.764612, -82.647690",1:58.54,nwdistrict24,
38,A,,YUR,Ursuline,,Youngstown,OH,"41.109849, -80.643130",1:59.12,nedistrict24,
39,A,,SHEL,Shelby,,Shelby,OH,"40.890113, -82.673283",1:59.16,nwdistrict24,
40,A,,MNST,Minster,,Minster,OH,"40.401104, -84.379074",2:00.01,nwdistrict24,
41,A,,FRE,Fort Recovery,,Fort Recovery,OH,"40.412200, -84.774799",2:00.26,nwdistrict24,
42,A,,DCJ,Chaminade Julienne,Catholic High School,Dayton,OH,"39.752383, -84.192223",2:00.61,swdistrict24,
43,A,,TOH,Ottawa Hills,,Ottawa Hills,OH,"41.669832, -83.631424",2:00.70,nwdistrict24,
44,A,,CLUB,Columbiana,,Columbiana,OH,"40.880808, -80.680837",2:01.14,nedistrict24,
45,A,,MBF,Bishop Fenwick,,Franklin,OH,"39.491974, -84.294466",2:01.24,swdistrict24,
46,A,,CAMN,Archbishop McNicholas,,Cincinnati,OH,"39.085974, -84.377135",2:01.80,swdistrict24,
47,A,,SCL,St. Clairsville,,St. Clairsville,OH,"40.079640, -80.896491",2:01.91,central24,
48,A,,COSG,Columbus School for Girls,nhs,Columbus,OH,"39.968086, -82.938260",2:02.09,central24,
49,A,,CFK,Kenston,,Chagrin Falls,OH,"41.392195, -81.303848",2:02.35,nedistrict24,
50,A,,SCC,Catholic Central,,Springfield,OH,"39.921968, -83.791695",2:02.58,swdistrict24,
51,A,,CHCA,Cincinnati Hills Christian,Academy,Cincinnati,OH,"39.276971, -84.337058",2:02.77,swdistrict24,
52,A,,AMA,Marlington,,Alliance,OH,"40.922987, -81.181719",2:03.17,nedistrict24,
53,A,,VERS,Versailles,,Versailles,OH,"40.213645, -84.486794",2:03.30,swdistrict24,
54,A,,BOT,Botkins,,Botkins,OH,"40.468867, -84.179626",2:03.48,swdistrict24,
55,A,,SHE,St. Henry,,St. Henry,OH,"40.416354, -84.634782",2:03.58,nwdistrict24,
56,A,,IND,Independence,,Independence,OH,"41.374340, -81.649124",2:03.64,nedistrict24,
57,A,,NRCC,Colonel Crawford,,North Robinson,OH,"40.788253, -82.855703",2:03.99,nwdistrict24,
58,A,,PTCL,Port Clinton,,Port Clinton,OH,"41.503497, -82.937835",2:04.14,nwdistrict24,
59,A,,BRY,Bryan,,Bryan,OH,"41.457279, -84.568132",2:04.24,nwdistrict24,
60,A,,ELLD,Elida,,Elida,OH,"40.789575, -84.195603",2:04.32,nwdistrict24,
61,A,,DOV,Dover,,Dover,OH,"40.523320, -81.481673",2:04.68,central24,
62,A,,CVCA,Cuyahoga Valley Christian,Academy,Cuyahoga Falls,OH,"41.196680, -81.493043",2:04.76,nedistrict24,
63,A,,CMAD,Madeira,,Cincinnati,OH,"39.201309, -84.365563",2:04.79,swdistrict24,
64,A,,COL,Coldwater,,Coldwater,OH,"40.481679, -84.629590",2:05.18,nwdistrict24,
65,A,,KIR,Kirtland,,Kirtland,OH,"41.621346, -81.360911",2:05.28,nedistrict24,
66,A,,SKR,Kenton Ridge,,Springfield,OH,"39.986529, -83.762351",2:05.33,swdistrict24,
67,A,,PPO,Orange,,Pepper Pike,OH,"41.458036, -81.454526",2:05.51,nedistrict24,
68,A,,TPA,Athens,,The Plains,OH,"39.372428, -82.128025",2:06.22,central24,
69,A,,SSMC,St. Mary Central Catholic,,Sandusky,OH,"41.451012, -82.711819",2:06.55,nwdistrict24,
70,A,,SHL,Laurel,School,Shaker Heights,OH,"41.482303, -81.512783",2:06.90,nedistrict24,
71,A,,CMAR,Mariemont,,Cincinnati,OH,"39.144829, -84.365077",2:06.98,swdistrict24,
72,A,,SPSH,Shawnee,,Springfield,OH,"39.870095, -83.781227",2:07.36,swdistrict24,
73,A,,PWO,Woodridge,,Peninsula,OH,"41.19202257180745, -81.51116303300712",2:07.41,nedistrict24,
74,A,,BVB,Bay,,Bay Village,OH,"41.486992, -81.943391",2:07.44,nedistrict24,
75,A,,WRV,River View,,Warsaw,OH,"40.339216, -81.959144",2:07.54,central24,
76,A,,NBR,New Bremen,,New Bremen,OH,"40.436355, -84.362117",2:07.87,nwdistrict24,
77,A,,EAT,Eaton,,Eaton,OH,"39.732767, -84.649014",2:08.01,swdistrict24,
78,A,,VINW,Warren,,Vincent,OH,"39.388092, -81.663714",2:08.28,central24,
79,A,,ECAT,Elyria Catholic,,Elyria,OH,"41.382527, -82.093276",2:08.86,nedistrict24,
80,A,,CEL,Celina,,Celina,OH,"40.555665, -84.557991",2:09.19,nwdistrict24,
81,A,,FPF,Fairview,,Fairview Park,OH,"41.442286, -81.855679",2:09.73,nedistrict24,
82,A,,COTW,The Wellington School,nhs,Columbus,OH,"40.031251, -83.064231",2:10.46,central24,
83,A,,CARV,River Valley,,Caledonia,OH,"40.584898, -83.013730",2:10.96,central24,
84,A,,WHE,Wheelersburg,,Wheelersburg,OH,"38.722159, -82.846337",2:11.44,central24,
85,A,,GEN,Geneva,,Geneva,OH,"41.800428, -80.928698",2:11.58,nedistrict24,
86,A,,COSH,Coshocton,,Coshocton,OH,"40.258313, -81.845642",2:12.22,central24,
87,A,,BEA,Beachwood,,Beachwood,OH,"41.484048, -81.501324",2:12.38,nedistrict24,
88,A,,LFU,Fairfield Union,,Lancaster,OH,"39.754663, -82.466906",2:13.56,central24,
89,A,,MPL,Pleasant,,Marion,OH,"40.516627, -83.137041",2:14.38,central24,
90,A,,MFER,Martins Ferry,,Martins Ferry,OH,"40.110965, -80.727010",2:15.83,central24,
91,A,,STE,Steubenville,,Steubenville,OH,"40.365024, -80.612165",2:16.35,central24,
92,A,,WIC,Indian Creek,,Wintersville,OH,"40.377015, -80.715419",2:16.62,central24,
93,A,,WCHW,Washington,,Washington CH,OH,"39.543883, -83.425975",2:19.74,central24,
94,A,,CZT,Zane Trace,,Chillicothe,OH,"39.427893, -82.937674",2:21.16,central24,
