rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
46,A,,LCO,Olentangy,Lewis Center,OH,"40.205092, -83.020650",1:43.19,central23,,
47,A,,KFA,Kettering Fairmont,Kettering,OH,"39.698839, -84.164473",1:43.22,swdistrict23,,
48,A,,DOB,Olentangy Berlin,Delaware,OH,"40.254987, -83.002974",1:43.57,central23,,
49,A,,CGL,Glenoak,Canton,OH,"40.869041, -81.350629",1:43.75,nedistrict23,,
50,A,,RRM,Magnificat,Rocky River,OH,"41.468468, -81.850298",1:43.75,nwdistrict23,,
51,A,,BRU,Brunswick,Brunswick,OH,"41.241619, -81.815475",1:43.79,nwdistrict23,,
52,A,,SHT,Shaker Heights,Shaker Heights,OH,"41.473276, -81.568492",1:43.92,nedistrict23,,
53,A,,SYSO,Sylvania Southview,Sylvania,OH,"41.687547, -83.716431",1:44.20,nwdistrict23,,
54,A,,BELB,Bellbrook,Bellbrook,OH,"39.652774, -84.067779",1:44.51,swdistrict23,,
55,A,,AST,Steele,Amherst,OH,"41.403809, -82.222312",1:44.75,nwdistrict23,,
56,A,,MIL,Milford,Milford,OH,"39.179768, -84.241069",1:45.22,swdistrict23,,
57,A,,WAP,Wapakoneta,Wapakoneta,OH,"40.583246, -84.194470",1:45.25,nwdistrict23,,
58,A,,SPR,Springboro,Springboro,OH,"39.532708, -84.240096",1:45.26,swdistrict23,,
59,A,,RRE,Revere,Richfield,OH,"41.201648, -81.616891",1:45.54,nedistrict23,,
60,A,,PICN,Pickerington North,Pickerington,OH,"39.908903, -82.733425",1:45.73,central23,,
61,A,,CSET,Seton,Cincinnati,OH,"39.112886, -84.578631",1:45.77,swdistrict23,,
62,A,,HBRD,Hilliard Bradley,Hilliard,OH,"40.006544, -83.201645",1:45.79,central23,,
63,A,,SMF,Stow-Munroe Falls,Stow,OH,"41.168063, -81.397098",1:45.83,nedistrict23,,
64,A,,AFI,Firestone,Akron,OH,"41.118939, -81.564683",1:45.87,nedistrict23,,
65,A,,HDAV,Hilliard Davidson,Hilliard,OH,"40.049694, -83.156922",1:45.95,central23,,
66,A,,MAY,Mayfield,Mayfield Village,OH,"41.536528, -81.459515",1:46.12,nedistrict23,,
67,A,,PRI,Riverside,Painesville,OH,"41.712931, -81.219067",1:46.15,nedistrict23,,
68,A,,VANB,Butler,Vandalia,OH,"39.885121, -84.197325",1:46.31,swdistrict23,,
69,A,,WSO,Westerville South,Westerville,OH,"40.118040, -82.923453",1:46.40,central23,,
70,A,,DTV,Tri-Valley,Dresden,OH,"40.120914, -82.004689",1:46.41,central23,,
71,A,,ASH,Ashland,Ashland,OH,"40.854435, -82.325601",1:46.66,nwdistrict23,,
72,A,,MARY,Marysville,Marysville,OH,"40.250365, -83.381003",1:46.69,central23,,
73,A,,NORI,North Ridgeville,North Ridgeville,OH,"41.388373, -82.001676",1:46.75,nwdistrict23,,
74,A,,GCI,Grove City,Grove City,OH,"39.869689, -83.072365",1:46.82,central23,,
75,A,,CMND,Mount Notre Dame,Cincinnati,OH,"39.220733, -84.429845",1:47.28,swdistrict23,,
76,A,,LTLE,Lakota East,Liberty Township,OH,"39.379273, -84.371020",1:47.35,swdistrict23,,
77,A,,PWM,Watkins Memorial,Pataskala,OH,"39.963044, -82.649949",1:47.44,central23,,
78,A,,CFWJ,Walsh Jesuit,Cuyahoga Falls,OH,"41.192007, -81.496008",1:47.59,nedistrict23,,
79,A,,TCO,Columbian,Tiffin,OH,"41.108863, -83.177897",1:47.75,nwdistrict23,,
80,A,,WLSO,South,Willoughby,OH,"41.624763, -81.421267",1:47.87,nedistrict23,,
81,A,,COSF,St. Francis de Sales,Columbus,OH,"40.053211, -82.975205",1:47.98,central23,,
82,A,,BHB,Brecksville-Broadview Heights,Broadview Heights,OH,"41.327207, -81.644428",1:48.39,nedistrict23,,
83,A,,WNO,Westerville North,Westerville,OH,"40.132830, -82.897903",1:48.54,central23,,
84,A,,AUR,Aurora,Aurora,OH,"41.310991, -81.350809",1:48.99,nedistrict23,,
85,A,,CLH,Cleveland Heights,Cleveland Heights,OH,"41.502378, -81.562969",1:49.08,nedistrict23,,
86,A,,LAKE,Lakewood,Lakewood,OH,"41.480834, -81.791732",1:50.12,nwdistrict23,,
87,A,,MVE,Mount Vernon,Mount Vernon,OH,"40.378420, -82.474474",1:50.14,central23,,
88,A,,SYNO,Sylvania Northview,Sylvania,OH,"41.712761, -83.710366",1:50.28,nwdistrict23,,
89,A,,OFA,Olmsted Falls,Olmsted Falls,OH,"41.370945, -81.926820",1:50.65,nwdistrict23,,
90,A,,HDAR,Hilliard Darby,Hilliard,OH,"40.035388, -83.168105",1:50.66,central23,,
91,A,,FAFD,Fairfield,Fairfield,OH,"39.336613, -84.518230",1:51.09,swdistrict23,,
92,A,,BER,Berea-Midpark,Berea,OH,"41.373427, -81.845119",1:51.77,nwdistrict23,,
93,A,,WES,Westlake,Westlake,OH,"41.460632, -81.928970",1:51.85,nwdistrict23,,
94,A,,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",1:52.91,nwdistrict23,,
95,A,,MHI,Highland,Medina,OH,"41.162963, -81.742743",1:53.74,nwdistrict23,,
