rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
29,A,,CHCA,Cincinnati Hills Christian,Cincinnati,OH,"39.276971, -84.337058",3:26.56,swdistrict25,,Academy
30,A,,GMH,Hawken,Gates Mills,OH,"41.527105, -81.386570",3:27.58,nedistrict25,,School
31,A,,SBRB,Roger Bacon,Cincinnati,OH,"39.162903, -84.502332",3:27.70,swdistrict25,,
32,A,,BLUF,Bluffton,Bluffton,OH,"40.892504, -83.893380",3:28.03,nwdistrict25,,
33,A,,COSF,St. Francis de Sales,Columbus,OH,"40.053211, -82.975205",3:28.45,central25,,
34,A,,CAN,Canfield,Canfield,OH,"41.028312, -80.773217",3:28.94,nedistrict25,,
35,A,,CVCA,Cuyahoga Valley Christian,Cuyahoga Falls,OH,"41.196680, -81.493043",3:29.55,nedistrict25,,Academy
36,A,,CAMA,Margaretta,Castalia,OH,"41.399284, -82.801295",3:29.85,nwdistrict25,,
37,A,,NAP,Napoleon,Napoleon,OH,"41.390402, -84.147467",3:29.86,nwdistrict25,,
38,A,,CFK,Kenston,Chagrin Falls,OH,"41.392195, -81.303848",3:31.11,nedistrict25,,
39,A,,CMAR,Mariemont,Cincinnati,OH,"39.144829, -84.365077",3:31.38,swdistrict25,,
40,A,,CTAY,Taylor,Cleves,OH,"39.170977, -84.751319",3:31.64,swdistrict25,,
41,A,,KRO,Roosevelt,Kent,OH,"41.168809, -81.355950",3:32.09,nedistrict25,,
42,A,,TCT,Tippecanoe,Tipp City,OH,"39.982963, -84.188496",3:32.15,swdistrict25,,
43,A,,SPE,Perkins,Sandusky,OH,"41.412915, -82.702217",3:34.09,nwdistrict25,,
44,A,,COP,Copley,Copley,OH,"41.112630, -81.649216",3:34.25,nedistrict25,,
45,A,,COBX,Bexley,Columbus,OH,"39.963819, -82.930349",3:34.77,central25,,
46,A,,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",3:35.22,nwdistrict25,,
47,A,,USA,Upper Sandusky,Upper Sandusky,OH,"40.840597, -83.281129",3:36.73,nwdistrict25,,
48,A,,GEN,Geneva,Geneva,OH,"41.800428, -80.928698",3:36.95,nedistrict25,,
49,A,,CSCD,Summit Country Day,Cincinnati,OH,"39.129200, -84.459652",3:37.95,swdistrict25,,School
50,A,,KEN,Kenton,Kenton,OH,"40.653701, -83.595710",3:38.35,nwdistrict25,,
51,A,,SPG,Graham,St. Paris,OH,"40.122154, -83.908836",3:38.89,swdistrict25,,
52,A,,LBE,Beaver,East Liverpool,OH,"40.711713, -80.630225",3:39.05,central25,,
53,A,,PSE,Poland Seminary,Poland,OH,"41.004101, -80.591280",3:39.16,nedistrict25,,
54,A,,NRCC,Colonel Crawford,North Robinson,OH,"40.788253, -82.855703",3:39.97,nwdistrict25,,
55,A,,DAY,Ayersville,Defiance,OH,"41.237270, -84.284488",3:40.01,nwdistrict25,,
56,A,,OGL,Ottawa-Glandorf,Ottawa,OH,"41.029142, -84.045968",3:41.89,nwdistrict25,,
57,A,,EAT,Eaton,Eaton,OH,"39.732767, -84.649014",3:42.23,swdistrict25,,
58,A,,MMC,Madison Comprehensive,Mansfield,OH,"40.774653, -82.460698",3:42.85,nwdistrict25,,
59,A,,IND,Independence,Independence,OH,"41.374340, -81.649124",3:42.98,nedistrict25,,
60,A,,TCO,Columbian,Tiffin,OH,"41.108863, -83.177897",3:43.41,nwdistrict25,,
61,A,,CARV,River Valley,Caledonia,OH,"40.584898, -83.013730",3:44.39,central25,,
62,A,,MBF,Bishop Fenwick,Franklin,OH,"39.491974, -84.294466",3:45.58,swdistrict25,,
63,A,,CNDC,Notre Dame-Cathedral Latin,Chardon,OH,"41.514751, -81.249669",3:45.98,nedistrict25,,
64,A,,BARN,Barnesville,Barnesville,OH,"39.987000, -81.157205",3:46.04,central25,,
65,A,,NORW,Norwalk,Norwalk,OH,"41.226399, -82.611649",3:46.67,nwdistrict25,,
66,A,,CWG,West Geauga,Chesterland,OH,"41.502898, -81.337292",3:47.64,nedistrict25,,
67,A,,CICM,Clark Montessori,Cincinnati,OH,"39.139298, -84.428634",3:48.08,swdistrict25,,
68,A,,CLVA,Villa Angela-St. Joseph,Cleveland,OH,"41.595970, -81.550560",3:48.48,nedistrict25,,
69,A,,LON,London,London,OH,"39.905186, -83.448153",3:49.26,central25,,
70,A,,XLC,Legacy Christian Academy,Xenia,OH,"39.669935, -83.923428",3:49.39,swdistrict25,,nhs
71,A,,DBV,Buckeye Valley,Delaware,OH,"40.348814, -83.091635",3:49.53,central25,,
72,A,,HBA,Badin,Hamilton,OH,"39.395388, -84.592393",3:49.65,swdistrict25,,
73,A,,NRCH,New Richmond,New Richmond,OH,"38.953584, -84.269066",3:49.90,swdistrict25,,
74,A,,BBL,Benjamin Logan,Bellefontaine,OH,"40.408941, -83.655001",3:52.11,swdistrict25,,
75,A,,DCH,Dayton Christian,Miamisburg,OH,"39.614029, -84.210022",3:52.63,swdistrict25,,School
76,A,,BELF,Bellefontaine,Bellefontaine,OH,"40.348075, -83.753845",3:53.74,swdistrict25,,
77,A,,WRV,River View,Warsaw,OH,"40.339216, -81.959144",3:54.96,central25,,
78,A,,SSMC,St. Mary Central Catholic,Sandusky,OH,"41.451012, -82.711819",3:55.46,nwdistrict25,,
79,A,,CIL,La Salle,Cincinati,OH,"39.189105, -84.586624",3:55.77,swdistrict25,,
80,A,,SNW,Northwestern,Springfield,OH,"39.994508, -83.908224",3:59.55,swdistrict25,,
81,A,,SGR,Greenon,Springfield,OH,"39.869507, -83.891207",4:00.82,swdistrict25,,
82,A,,CBC,Bloom-Carroll,Carroll,OH,"39.794563, -82.697546",4:00.85,central25,,
83,A,,VER,Vermilion,Vermilion,OH,"41.411256, -82.357850",4:01.33,nwdistrict25,,
84,A,,RED,Edison,Richmond,OH,"40.448593, -80.746598",4:02.71,central25,,
85,A,,CBW,Bishop Watterson,Columbus,OH,"40.048986, -83.016282",4:03.54,central25,,
86,A,,HIL,Hillsboro,Hillsboro,OH,"39.183731, -83.614227",4:04.37,central25,,
87,A,,STCC,Catholic Central,Steubenville,OH,"40.372173, -80.661156",4:06.90,central25,,
88,A,,WIC,Indian Creek,Wintersville,OH,"40.377015, -80.715419",4:09.77,central25,,
89,A,,GMC,McClain,Greenfield,OH,"39.351013, -83.388545",4:11.35,central25,,
90,A,,COTO,Tree of Life Christian,Columbus,OH,"40.04091749742095, -82.99071114800029",4:12.99,central25,,
91,A,,STE,Steubenville,Steubenville,OH,"40.365024, -80.612165",4:14.20,central25,,
92,A,,COC,Centennial,Columbus,OH,"40.061571, -83.057672",4:16.25,central25,,
