rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
28,A,,LAN,Lancaster,Lancaster,OH,"39.732823, -82.585982",1:39.11,central24,,
29,A,,CGL,Glenoak,Canton,OH,"40.869041, -81.350629",1:39.11,nedistrict24,,
30,A,,PNO,Normandy,Parma,OH,"41.362532, -81.699017",1:39.11,nedistrict24,,
31,A,,GGR,Green,Uniontown,OH,"40.957684, -81.473300",1:39.50,nedistrict24,,
32,A,,CSYC,Sycamore,Cincinnati,OH,"39.267037, -84.352090",1:39.59,swdistrict24,,
33,A,,WCLW,Lakota West,West Chester,OH,"39.330294, -84.431138",1:39.78,swdistrict24,,
34,A,,CIE,Elder,Cincinnati,OH,"39.112117, -84.580179",1:40.55,swdistrict24,,
35,A,,COH,Oak Hills,Cincinnati,OH,"39.146768, -84.648598",1:40.72,swdistrict24,,
36,A,,REY,Reynoldsburg,Reynoldsburg,OH,"39.942786, -82.816502",1:40.73,central24,,
37,A,,LTLE,Lakota East,Liberty Township,OH,"39.379273, -84.371020",1:40.87,swdistrict24,,
38,A,,FRO,Fremont Ross,Fremont,OH,"41.362541, -83.123975",1:40.93,nwdistrict24,,
39,A,,WAW,Anthony Wayne,Whitehouse,OH,"41.532495, -83.779770",1:41.26,nwdistrict24,,
40,A,,PERB,Perrysburg,Perrysburg,OH,"41.519172, -83.653030",1:41.61,nwdistrict24,,
41,A,,DOB,Olentangy Berlin,Delaware,OH,"40.254987, -83.002974",1:41.66,central24,,
42,A,,CIWH,Walnut Hills,Cincinnati,OH,"39.140488, -84.480216",1:41.69,swdistrict24,,
43,A,,PRI,Riverside,Painesville,OH,"41.712931, -81.219067",1:41.84,nedistrict24,,
44,A,,DHA,Hayes,Delaware,OH,"40.310505, -83.080234",1:41.99,central24,,
45,A,,WKI,Worthington Kilbourne,Worthington,OH,"40.115217, -83.055895",1:42.72,central24,,
46,A,,NRO,North Royalton,North Royalton,OH,"41.309129, -81.733185",1:42.97,nedistrict24,,
47,A,,SYSO,Sylvania Southview,Sylvania,OH,"41.687547, -83.716431",1:42.99,nwdistrict24,,
48,A,,SHT,Shaker Heights,Shaker Heights,OH,"41.473276, -81.568492",1:43.15,nedistrict24,,
49,A,,CEN,Centerville,Centerville,OH,"39.626987, -84.148198",1:43.37,swdistrict24,,
50,A,,FAFD,Fairfield,Fairfield,OH,"39.336613, -84.518230",1:43.48,swdistrict24,,
51,A,,PWM,Watkins Memorial,Pataskala,OH,"39.963044, -82.649949",1:43.69,central24,,
52,A,,MARY,Marysville,Marysville,OH,"40.250365, -83.381003",1:44.03,central24,,
53,A,,WSO,Westerville South,Westerville,OH,"40.118040, -82.923453",1:44.20,central24,,
54,A,,NOL,North Olmsted,North Olmsted,OH,"41.406080, -81.925110",1:44.50,nwdistrict24,,
55,A,,HDAV,Hilliard Davidson,Hilliard,OH,"40.049694, -83.156922",1:44.69,central24,,
56,A,,MAY,Mayfield,Mayfield Village,OH,"41.536528, -81.459515",1:44.78,nedistrict24,,
57,A,,OTA,Talawanda,Oxford,OH,"39.489855, -84.732758",1:44.84,swdistrict24,,
58,A,,MNO,Nordonia,Macedonia,OH,"41.301860, -81.510625",1:44.94,nedistrict24,,
59,A,,HHW,Wayne,Huber Heights,OH,"39.846918, -84.135007",1:45.00,swdistrict24,,
60,A,,WAD,Wadsworth,Wadsworth,OH,"41.021539, -81.710912",1:45.13,nwdistrict24,,
61,A,,DJER,Dublin Jerome,Dublin,OH,"40.133757, -83.177420",1:45.14,central24,,
62,A,,STRG,Strongsville,Strongsville,OH,"41.303367, -81.845993",1:45.22,nwdistrict24,,
63,A,,WNO,Westerville North,Westerville,OH,"40.132830, -82.897903",1:45.49,central24,,
64,A,,MIL,Milford,Milford,OH,"39.179768, -84.241069",1:45.58,swdistrict24,,
65,A,,ALA,Avon Lake,Avon Lake,OH,"41.508504, -82.017464",1:45.76,nwdistrict24,,
66,A,,SBW,Big Walnut,Sunbury,OH,"40.234619, -82.858283",1:45.85,central24,,
67,A,,CTUR,Turpin,Cincinnati,OH,"39.105629, -84.367366",1:45.86,swdistrict24,,
68,A,,AVO,Avon,Avon,OH,"41.444579, -82.037907",1:45.90,nwdistrict24,,
69,A,,CIL,La Salle,Cincinati,OH,"39.189105, -84.586624",1:46.04,swdistrict24,,
70,A,,SMF,Stow-Munroe Falls,Stow,OH,"41.168063, -81.397098",1:46.28,nedistrict24,,
71,A,,WLSO,South,Willoughby,OH,"41.624763, -81.421267",1:46.28,nedistrict24,,
72,A,,BHB,Brecksville-Broadview Heights,Broadview Heights,OH,"41.327207, -81.644428",1:46.91,nedistrict24,,
73,A,,CNM,Northmont,Clayton,OH,"39.872448, -84.346116",1:47.25,swdistrict24,,
74,A,,MHI,Highland,Medina,OH,"41.162963, -81.742743",1:47.30,nwdistrict24,,
75,A,,TWC,Twinsburg,Twinsburg,OH,"41.317304, -81.451106",1:48.32,nedistrict24,,
76,A,,MVE,Mount Vernon,Mount Vernon,OH,"40.378420, -82.474474",1:49.36,central24,,
77,A,,MEN,Mentor,Mentor,OH,"41.694749, -81.336990",1:49.53,nedistrict24,,
78,A,,CMC,McKinley,Canton,OH,"40.818803, -81.397898",1:49.71,nedistrict24,,
79,A,,NORI,North Ridgeville,North Ridgeville,OH,"41.388373, -82.001676",1:49.73,nwdistrict24,,
80,A,,TSJJ,St. John's Jesuit,Toledo,OH,"41.612906, -83.682217",1:50.62,nwdistrict24,,
81,A,,WES,Westlake,Westlake,OH,"41.460632, -81.928970",1:50.77,nwdistrict24,,
82,A,,AST,Steele,Amherst,OH,"41.403809, -82.222312",1:51.28,nwdistrict24,,
83,A,,CWC,West Clermont,Cincinnati,OH,"39.069606, -84.246657",1:51.57,swdistrict24,,
84,A,,FIN,Findlay,Findlay,OH,"41.056646, -83.665959",1:52.23,nwdistrict24,,
85,A,,TRO,Troy,Troy,OH,"40.045804, -84.201045",1:52.50,swdistrict24,,
86,A,,ATV,Teays Valley,Ashville,OH,"39.722530, -82.945641",1:52.52,central24,,
87,A,,SPR,Springboro,Springboro,OH,"39.532708, -84.240096",1:52.67,swdistrict24,,
88,A,,BRU,Brunswick,Brunswick,OH,"41.241619, -81.815475",1:52.99,nwdistrict24,,
89,A,,CUFA,Cuyahoga Falls,Cuyahoga Falls,OH,"41.139572, -81.487302",1:53.38,nedistrict24,,
90,A,,GCI,Grove City,Grove City,OH,"39.869689, -83.072365",1:54.27,central24,,
91,A,,BER,Berea-Midpark,Berea,OH,"41.373427, -81.845119",1:54.51,nwdistrict24,,
92,A,,ULA,Lake,Uniontown,OH,"40.960417, -81.359899",1:55.32,nedistrict24,,
93,A,,CLH,Cleveland Heights,Cleveland Heights,OH,"41.502378, -81.562969",1:56.24,nedistrict24,,
94,A,,LAKE,Lakewood,Lakewood,OH,"41.480834, -81.791732",1:56.47,nwdistrict24,,
95,A,,TWH,Whitmer,Toledo,OH,"41.718616, -83.611156",1:57.07,nwdistrict24,,
96,A,,OCL,Clay,Oregon,OH,"41.654465, -83.412194",1:59.72,nwdistrict24,,
