rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
59,Sofia Barisic,Fr,MLC,Lake Catholic,Mentor,OH,"41.688021, -81.375817",1:04.92,nedistrict23,,
60,Lia Lorenz,Fr,GMH,Hawken,Gates Mills,OH,"41.527105, -81.386570",1:04.99,nedistrict23,,School
61,Cecilija Dautovic,So,CLHB,Beaumont,Cleveland Heights,OH,"41.485421, -81.561363",1:04.99,nedistrict23,,School
62,Gracie Collins,So,NCA,Newark Catholic,Newark,OH,"40.057087, -82.433982",1:05.37,central23,,
63,Alayna Butler,Sr,CZT,Zane Trace,Chillicothe,OH,"39.427893, -82.937674",1:05.51,central23,,
64,Maeve Sweeney,Sr,CMAR,Mariemont,Cincinnati,OH,"39.144829, -84.365077",1:05.75,swdistrict23,,
65,Hadley Langolf,Fr,COBX,Bexley,Columbus,OH,"39.963819, -82.930349",1:05.77,central23,,
66,Tessa Crum,Fr,ONT,Ontario,Ontario,OH,"40.764612, -82.647690",1:05.78,nwdistrict23,,
67,Maeve McMaken,Jr,TCT,Tippecanoe,Tipp City,OH,"39.982963, -84.188496",1:05.83,swdistrict23,,
68,Aida Thoman,Sr,CMAR,Mariemont,Cincinnati,OH,"39.144829, -84.365077",1:05.85,swdistrict23,,
69,Alysa Li,Jr,COSG,Columbus School for Girls,Columbus,OH,"39.968086, -82.938260",1:05.86,central23,,nhs
70,Audrey Lotz,Sr,WCHW,Washington,Washington CH,OH,"39.543883, -83.425975",1:05.93,central23,,
71,Adele Colonna,So,CAN,Canfield,Canfield,OH,"41.028312, -80.773217",1:05.97,nedistrict23,,
72,Megan Montgomery,Sr,AMA,Marlington,Alliance,OH,"40.922987, -81.181719",1:06.06,nedistrict23,,
73,Ruby Morman,Sr,NAP,Napoleon,Napoleon,OH,"41.390402, -84.147467",1:06.15,nwdistrict23,,
74,Lizzie Kasubick,Sr,SHHB,Hathaway Brown,Shaker Heights,OH,"41.481311, -81.541815",1:06.27,nedistrict23,,School
75,Gabrielle Yuan,Sr,COSG,Columbus School for Girls,Columbus,OH,"39.968086, -82.938260",1:06.32,central23,,nhs
76,Jordan Peck,So,MBF,Bishop Fenwick,Franklin,OH,"39.491974, -84.294466",1:06.46,swdistrict23,,
77,Ashley Slife,Sr,LCL,Cloverleaf,Lodi,OH,"41.040734, -81.964936",1:06.74,nedistrict23,,
78,Alethea Svette,So,CFA,Chagrin Falls,Chagrin Falls,OH,"41.426720, -81.379278",1:06.96,nedistrict23,,
79,Jean Kaufmann,Sr,FPF,Fairview,Fairview Park,OH,"41.442286, -81.855679",1:06.98,nedistrict23,,
80,Kathleen Delaney,Sr,CNDC,Notre Dame-Cathedral Latin,Chardon,OH,"41.514751, -81.249669",1:07.06,nedistrict23,,
81,Gabrielle Oyster,So,DBV,Buckeye Valley,Delaware,OH,"40.348814, -83.091635",1:07.26,central23,,
82,Sarah Cook,Fr,AAHO,Archbishop Hoban,Akron,OH,"41.062341, -81.496088",1:07.38,nedistrict23,,
83,Addy Jaffe,Fr,TMVC,Maumee Valley Country Day,Toledo,OH,"41.607287, -83.661933",1:07.46,nwdistrict23,,School
84,Zoey Barr,Sr,PTCL,Port Clinton,Port Clinton,OH,"41.503497, -82.937835",1:07.56,nwdistrict23,,
85,Mallory Hughes,Sr,CAN,Canfield,Canfield,OH,"41.028312, -80.773217",1:07.63,nedistrict23,,
86,Anushka Jain,So,CWYO,Wyoming,Cincinnati,OH,"39.233295, -84.470133",1:07.68,swdistrict23,,
87,Addi Renau,Sr,PER,Perry,Perry,OH,"41.773352, -81.140964",1:07.71,nedistrict23,,
88,Grace Svette,Sr,CFA,Chagrin Falls,Chagrin Falls,OH,"41.426720, -81.379278",1:07.89,nedistrict23,,
89,Kaitlyn Bowden,Sr,ADA,Ada,Ada,OH,"40.774727, -83.832852",1:07.96,nwdistrict23,,
90,Hannah Cooper,So,CFK,Kenston,Chagrin Falls,OH,"41.392195, -81.303848",1:07.99,nedistrict23,,
91,Greta Tew,Sr,COGH,Grandview Heights,Columbus,OH,"39.984467, -83.048483",1:08.14,central23,,
92,Carolyn Lee,Fr,GMH,Hawken,Gates Mills,OH,"41.527105, -81.386570",1:08.22,nedistrict23,,School
93,Caitlin McCarthy,Fr,TOH,Ottawa Hills,Ottawa Hills,OH,"41.669832, -83.631424",1:08.47,nwdistrict23,,
94,Erin Frederick,So,VERS,Versailles,Versailles,OH,"40.213645, -84.486794",1:08.51,swdistrict23,,
95,Camille Hannallah,Jr,GCA,Columbus Academy,Gahanna,OH,"40.049132, -82.874035",1:08.60,central23,,nhs
96,Sumsaar Thapa,Sr,CSME,Miami East,Casstown,OH,"40.086039, -84.115685",1:08.61,swdistrict23,,
97,Abby Klass,Sr,OGL,Ottawa-Glandorf,Ottawa,OH,"41.029142, -84.045968",1:08.68,nwdistrict23,,
98,Caroline Hengehold,Fr,HBA,Badin,Hamilton,OH,"39.395388, -84.592393",1:08.89,swdistrict23,,
99,Grace Bailey,Sr,NRCH,New Richmond,New Richmond,OH,"38.953584, -84.269066",1:08.92,swdistrict23,,
100,Rees Lewis,So,SHEL,Shelby,Shelby,OH,"40.890113, -82.673283",1:09.16,nwdistrict23,,
101,Sidney Sage,Jr,NORW,Norwalk,Norwalk,OH,"41.226399, -82.611649",1:09.25,nwdistrict23,,
102,Grace Calvin,Sr,NLSR,South Range,Canfield,OH,"40.954555, -80.743459",1:09.51,nedistrict23,,
103,Haley Miller,So,KAL,Kalida,Kalida,OH,"40.985904, -84.199164",1:09.74,nwdistrict23,,
104,Kate Matt,Fr,WAY,Waynesville,Waynesville,OH,"39.535708, -84.092335",1:09.78,swdistrict23,,
105,Lily Secrist,Fr,ONT,Ontario,Ontario,OH,"40.764612, -82.647690",1:09.82,nwdistrict23,,
106,Maggie Nolan,Fr,LEX,Lexington,Lexington,OH,"40.672877, -82.586867",1:09.84,nwdistrict23,,
107,Emily Lang,Fr,EWO,Woodmore,Elmore,OH,"41.47323091587662, -83.28868908736736",1:09.91,nwdistrict23,,
108,Dakota Overholser,Jr,VERS,Versailles,Versailles,OH,"40.213645, -84.486794",1:09.97,swdistrict23,,
109,Emily Holcomb,Sr,PTCL,Port Clinton,Port Clinton,OH,"41.503497, -82.937835",1:10.30,nwdistrict23,,
110,Bridget O'Reilly,Sr,COBX,Bexley,Columbus,OH,"39.963819, -82.930349",1:10.42,central23,,
111,Sophia Bevier,So,JNO,Northridge,Johnstown,OH,"40.187941, -82.607303",1:10.77,central23,,
112,Rachel Honaker,Jr,EAT,Eaton,Eaton,OH,"39.732767, -84.649014",1:10.97,swdistrict23,,
113,Nora Bodie,Jr,PTCL,Port Clinton,Port Clinton,OH,"41.503497, -82.937835",1:11.17,nwdistrict23,,
114,Kennedy Schnittker,Sr,SPE,Perkins,Sandusky,OH,"41.412915, -82.702217",1:11.27,nwdistrict23,,
115,Gia Starkey,Sr,MFER,Martins Ferry,Martins Ferry,OH,"40.110965, -80.727010",1:11.30,central23,,
116,Sarajade Harrell,Jr,TPA,Athens,The Plains,OH,"39.372428, -82.128025",1:11.31,central23,,
117,Karis Beineke,So,CARV,River Valley,Caledonia,OH,"40.584898, -83.013730",1:11.43,central23,,
118,Julia Luallen,Jr,CBH,Bishop Hartley,Columbus,,"39.944917, -82.911518",1:11.71,central23,,
119,Allie Piccolantonio,Jr,PCJA,Jonathan Alder,Plain City,OH,"40.078095, -83.287941",1:11.77,central23,,
120,Lizzie Bruening,Sr,COSG,Columbus School for Girls,Columbus,OH,"39.968086, -82.938260",1:12.09,central23,,nhs
121,Karissa Caldwell,Jr,VINW,Warren,Vincent,OH,"39.388092, -81.663714",1:12.25,central23,,
122,Kinley Howe,Jr,KEN,Kenton,Kenton,OH,"40.653701, -83.595710",1:12.38,nwdistrict23,,
123,Alexa Streitenberger,Jr,WCHM,Miami Trace,Washington CH,OH,"39.576770, -83.472075",1:12.79,central23,,
124,Carmen Nocera,Jr,STE,Steubenville,Steubenville,OH,"40.365024, -80.612165",1:13.13,central23,,
125,Ali Garbe,Sr,CAMA,Margaretta,Castalia,OH,"41.399284, -82.801295",1:13.62,nwdistrict23,,
126,Courtney Snyder,So,COSH,Coshocton,Coshocton,OH,"40.258313, -81.845642",1:13.81,central23,,
127,Sophia Harper,Sr,CAM,Cambridge,Cambridge,OH,"40.052915, -81.584684",1:13.84,central23,,
