rk,nm,gr,sc,sh,shx,ct,st,ll,ti,mt,auto
24,A,,LSH,Shawnee,,Lima,OH,"40.692716, -84.167619",1:32.43,nwdistrict24,
25,A,,PSE,Poland Seminary,,Poland,OH,"41.004101, -80.591280",1:32.54,nedistrict24,
26,A,,YUR,Ursuline,,Youngstown,OH,"41.109849, -80.643130",1:32.71,nedistrict24,
27,A,,CAN,Canfield,,Canfield,OH,"41.028312, -80.773217",1:33.09,nedistrict24,
28,A,,WAU,Wauseon,,Wauseon,OH,"41.553403, -84.127931",1:33.16,nwdistrict24,
29,A,,EAT,Eaton,,Eaton,OH,"39.732767, -84.649014",1:33.39,swdistrict24,
30,A,,VWE,Van Wert,,Van Wert,OH,"40.848872, -84.604743",1:33.49,nwdistrict24,
31,A,,COGH,Grandview Heights,,Columbus,OH,"39.984467, -83.048483",1:33.60,central24,
32,A,,NRCC,Colonel Crawford,,North Robinson,OH,"40.788253, -82.855703",1:34.11,nwdistrict24,
33,A,,HBA,Badin,,Hamilton,OH,"39.395388, -84.592393",1:34.14,swdistrict24,
34,A,,CHI,Chillicothe,,Chillicothe,OH,"39.341998, -82.988352",1:34.15,central24,
35,A,,PTCL,Port Clinton,,Port Clinton,OH,"41.503497, -82.937835",1:34.59,nwdistrict24,
36,A,,CAMA,Margaretta,,Castalia,OH,"41.399284, -82.801295",1:34.69,nwdistrict24,
37,A,,MAD,Madison,,Madison,OH,"41.790335, -81.067630",1:34.92,nedistrict24,
38,A,,DCA,Carroll,,Dayton,,"39.741866, -84.113388",1:35.10,swdistrict24,
39,A,,BRY,Bryan,,Bryan,OH,"41.457279, -84.568132",1:35.32,nwdistrict24,
40,A,,VINW,Warren,,Vincent,OH,"39.388092, -81.663714",1:35.61,central24,
41,A,,NAP,Napoleon,,Napoleon,OH,"41.390402, -84.147467",1:35.79,nwdistrict24,
42,A,,TCT,Tippecanoe,,Tipp City,OH,"39.982963, -84.188496",1:36.01,swdistrict24,
43,A,,DOV,Dover,,Dover,OH,"40.523320, -81.481673",1:36.08,central24,
44,A,,CHCA,Cincinnati Hills Christian,Academy,Cincinnati,OH,"39.276971, -84.337058",1:36.19,swdistrict24,
45,A,,BRV,River Valley,,Bidwell,OH,"38.918044, -82.289281",1:36.22,central24,
46,A,,COL,Coldwater,,Coldwater,OH,"40.481679, -84.629590",1:36.78,nwdistrict24,
47,A,,DTV,Tri-Valley,,Dresden,OH,"40.120914, -82.004689",1:36.79,central24,
48,A,,CTAY,Taylor,,Cleves,OH,"39.170977, -84.751319",1:36.81,swdistrict24,
49,A,,BVB,Bay,,Bay Village,OH,"41.486992, -81.943391",1:37.08,nedistrict24,
50,A,,IND,Independence,,Independence,OH,"41.374340, -81.649124",1:37.19,nedistrict24,
51,A,,CHA,Chardon,,Chardon,OH,"41.591271, -81.200412",1:37.28,nedistrict24,
52,A,,TAL,Tallmadge,,Tallmadge,OH,"41.105321, -81.413037",1:37.38,nedistrict24,
53,A,,HUR,Huron,,Huron,OH,"41.397835, -82.564695",1:37.38,nwdistrict24,
54,A,,CMAR,Mariemont,,Cincinnati,OH,"39.144829, -84.365077",1:37.52,swdistrict24,
55,A,,DCH,Dayton Christian,School,Miamisburg,OH,"39.614029, -84.210022",1:37.63,swdistrict24,
56,A,,TPA,Athens,,The Plains,OH,"39.372428, -82.128025",1:37.76,central24,
57,A,,AUR,Aurora,,Aurora,OH,"41.310991, -81.350809",1:37.89,nedistrict24,
58,A,,VERS,Versailles,,Versailles,OH,"40.213645, -84.486794",1:38.07,swdistrict24,
59,A,,MPE,Perry,,Massillon,OH,"40.789187, -81.462916",1:38.13,nedistrict24,
60,A,,LON,London,,London,OH,"39.905186, -83.448153",1:38.26,central24,
61,A,,GMC,McClain,,Greenfield,OH,"39.351013, -83.388545",1:38.27,central24,
62,A,,SHEL,Shelby,,Shelby,OH,"40.890113, -82.673283",1:38.27,nwdistrict24,
63,A,,CIIH,Indian Hill,,Cincinnati,OH,"39.186177, -84.347006",1:38.42,swdistrict24,
64,A,,ALL,Alliance,,Alliance,OH,"40.911356, -81.111221",1:38.48,nedistrict24,
65,A,,BGR,Bowling Green,,Bowling Green,OH,"41.387166, -83.657431",1:38.51,nwdistrict24,
66,A,,OHA,Oak Harbor,,Oak Harbor,OH,"41.514006, -83.156594",1:38.83,nwdistrict24,
67,A,,BLUF,Bluffton,,Bluffton,OH,"40.892504, -83.893380",1:39.10,nwdistrict24,
68,A,,SMI,Smithville,,Smithville,OH,"40.868792, -81.857939",1:39.13,nedistrict24,
69,A,,LOUI,Louisville,,Louisville,OH,"40.829441, -81.252604",1:39.28,nedistrict24,
70,A,,TOH,Ottawa Hills,,Ottawa Hills,OH,"41.669832, -83.631424",1:39.33,nwdistrict24,
71,A,,NBR,New Bremen,,New Bremen,OH,"40.436355, -84.362117",1:39.61,nwdistrict24,
72,A,,MSML,Marion Local,,Maria Stein,OH,"40.404803, -84.494566",1:39.63,nwdistrict24,
73,A,,CBH,Bishop Hartley,,Columbus,,"39.944917, -82.911518",1:39.88,central24,
74,A,,BRVL,Brookville,,Brookville,OH,"39.828113, -84.420570",1:40.02,swdistrict24,
75,A,,WAY,Waynesville,,Waynesville,OH,"39.535708, -84.092335",1:40.02,swdistrict24,
76,A,,DBV,Buckeye Valley,,Delaware,OH,"40.348814, -83.091635",1:40.42,central24,
77,A,,FCC,Cincinnati Christian,,Fairfield,OH,"39.368681, -84.498138",1:40.52,swdistrict24,
78,A,,NRCH,New Richmond,,New Richmond,OH,"38.953584, -84.269066",1:41.36,swdistrict24,
79,A,,WRV,River View,,Warsaw,OH,"40.339216, -81.959144",1:41.40,central24,
80,A,,USA,Upper Sandusky,,Upper Sandusky,OH,"40.840597, -83.281129",1:42.04,nwdistrict24,
81,A,,CICM,Clark Montessori,,Cincinnati,OH,"39.139298, -84.428634",1:42.16,swdistrict24,
82,A,,MGI,Mount Gilead,,Mount Gilead,OH,"40.556025, -82.832091",1:42.66,central24,
83,A,,SBRB,Roger Bacon,,Cincinnati,OH,"39.162903, -84.502332",1:42.76,swdistrict24,
84,A,,SPG,Graham,,St. Paris,OH,"40.122154, -83.908836",1:42.86,swdistrict24,
85,A,,BBL,Benjamin Logan,,Bellefontaine,OH,"40.408941, -83.655001",1:43.00,swdistrict24,
86,A,,LBE,Beaver,,East Liverpool,OH,"40.711713, -80.630225",1:43.32,central24,
87,A,,CARV,River Valley,,Caledonia,OH,"40.584898, -83.013730",1:43.79,central24,
88,A,,GRA,Granville,,Granville,OH,"40.078761, -82.527668",1:43.95,central24,
89,A,,WIC,Indian Creek,,Wintersville,OH,"40.377015, -80.715419",1:44.39,central24,
90,A,,VER,Vermilion,,Vermilion,OH,"41.411256, -82.357850",1:45.21,nwdistrict24,
91,A,,HIL,Hillsboro,,Hillsboro,OH,"39.183731, -83.614227",1:45.53,central24,
92,A,,COBX,Bexley,,Columbus,OH,"39.963819, -82.930349",1:46.59,central24,
93,A,,CZT,Zane Trace,,Chillicothe,OH,"39.427893, -82.937674",1:46.68,central24,
94,A,,ELI,East Liverpool,,East Liverpool,OH,"40.628865, -80.567505",1:47.61,central24,
95,A,,BARN,Barnesville,,Barnesville,OH,"39.987000, -81.157205",1:52.09,central24,
