rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
31,A,,KMK,Kings,Kings Mills,OH,"39.354352, -84.254955",3:42.90,swdistrict25,,
32,A,,FIN,Findlay,Findlay,OH,"41.056646, -83.665959",3:43.93,nwdistrict25,,
33,A,,HDAV,Hilliard Davidson,Hilliard,OH,"40.049694, -83.156922",3:43.98,central25,,
34,A,,GGR,Green,Uniontown,OH,"40.957684, -81.473300",3:44.79,nedistrict25,,
35,A,,MED,Medina,Medina,OH,"41.144765, -81.850433",3:45.13,nwdistrict25,,
36,A,,WOO,Wooster,Wooster,OH,"40.837444, -81.946493",3:45.48,nedistrict25,,
37,A,,MEN,Mentor,Mentor,OH,"41.694749, -81.336990",3:45.74,nedistrict25,,
38,A,,DOB,Olentangy Berlin,Delaware,OH,"40.254987, -83.002974",3:46.83,central25,,
39,A,,CHA,Chardon,Chardon,OH,"41.591271, -81.200412",3:47.82,nedistrict25,,
40,A,,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",3:48.35,nwdistrict25,,
41,A,,MAY,Mayfield,Mayfield Village,OH,"41.536528, -81.459515",3:48.71,nedistrict25,,
42,A,,CMND,Mount Notre Dame,Cincinnati,OH,"39.220733, -84.429845",3:49.36,swdistrict25,,
43,A,,CGL,Glenoak,Canton,OH,"40.869041, -81.350629",3:50.30,nedistrict25,,
44,A,,HBRD,Hilliard Bradley,Hilliard,OH,"40.006544, -83.201645",3:50.34,central25,,
45,A,,WSO,Westerville South,Westerville,OH,"40.118040, -82.923453",3:50.70,central25,,
46,A,,PWM,Watkins Memorial,Pataskala,OH,"39.963044, -82.649949",3:50.75,central25,,
47,A,,ASH,Ashland,Ashland,OH,"40.854435, -82.325601",3:50.87,nwdistrict25,,
48,A,,NAL,New Albany,New Albany,OH,"40.084160, -82.815574",3:51.01,central25,,
49,A,,STRG,Strongsville,Strongsville,OH,"41.303367, -81.845993",3:51.46,nwdistrict25,,
50,A,,AFI,Firestone,Akron,OH,"41.118939, -81.564683",3:52.47,nedistrict25,,
51,A,,HRO,Ross,Hamilton,OH,"39.329713, -84.635037",3:52.58,swdistrict25,,
52,A,,AST,Steele,Amherst,OH,"41.403809, -82.222312",3:53.63,nwdistrict25,,
53,A,,BHB,Brecksville-Broadview Heights,Broadview Heights,OH,"41.327207, -81.644428",3:53.94,nedistrict25,,
54,A,,MHI,Highland,Medina,OH,"41.162963, -81.742743",3:54.45,nwdistrict25,,
55,A,,TSUA,St. Ursula,Toledo,OH,"41.670864, -83.640240",3:54.48,nwdistrict25,,Academy
56,A,,LEB,Lebanon,Lebanon,OH,"39.463762, -84.181354",3:54.55,swdistrict25,,
57,A,,LCO,Olentangy,Lewis Center,OH,"40.205092, -83.020650",3:54.79,central25,,
58,A,,NCH,Hoover,North Canton,OH,"40.885368, -81.394707",3:55.26,nedistrict25,,
59,A,,WCLW,Lakota West,West Chester,OH,"39.330294, -84.431138",3:55.78,swdistrict25,,
60,A,,CLSJ,St. Joseph,Cleveland,OH,"41.458821, -81.817638",3:56.38,nwdistrict25,,Academy
61,A,,HHW,Wayne,Huber Heights,OH,"39.846918, -84.135007",3:56.57,swdistrict25,,
62,A,,CBW,Bishop Watterson,Columbus,OH,"40.048986, -83.016282",3:56.94,central25,,
63,A,,KFA,Kettering Fairmont,Kettering,OH,"39.698839, -84.164473",3:57.09,swdistrict25,,
64,A,,GRA,Granville,Granville,OH,"40.078761, -82.527668",3:57.30,central25,,
65,A,,CSET,Seton,Cincinnati,OH,"39.112886, -84.578631",3:57.67,swdistrict25,,
66,A,,KRO,Roosevelt,Kent,OH,"41.168809, -81.355950",3:57.96,nedistrict25,,
67,A,,TCO,Columbian,Tiffin,OH,"41.108863, -83.177897",3:58.25,nwdistrict25,,
68,A,,VANB,Butler,Vandalia,OH,"39.885121, -84.197325",3:58.35,swdistrict25,,
69,A,,MIL,Milford,Milford,OH,"39.179768, -84.241069",3:58.78,swdistrict25,,
70,A,,SOL,Solon,Solon,OH,"41.377670, -81.441060",3:59.53,nedistrict25,,
71,A,,TRO,Troy,Troy,OH,"40.045804, -84.201045",3:59.84,swdistrict25,,
72,A,,FRO,Fremont Ross,Fremont,OH,"41.362541, -83.123975",4:00.15,nwdistrict25,,
73,A,,AUR,Aurora,Aurora,OH,"41.310991, -81.350809",4:00.32,nedistrict25,,
74,A,,WES,Westlake,Westlake,OH,"41.460632, -81.928970",4:00.34,nwdistrict25,,
75,A,,COSF,St. Francis de Sales,Columbus,OH,"40.053211, -82.975205",4:00.45,central25,,
76,A,,ALA,Avon Lake,Avon Lake,OH,"41.508504, -82.017464",4:00.69,nwdistrict25,,
77,A,,COH,Oak Hills,Cincinnati,OH,"39.146768, -84.648598",4:00.88,swdistrict25,,
78,A,,SMF,Stow-Munroe Falls,Stow,OH,"41.168063, -81.397098",4:01.10,nedistrict25,,
79,A,,NRO,North Royalton,North Royalton,OH,"41.309129, -81.733185",4:01.46,nedistrict25,,
80,A,,AVO,Avon,Avon,OH,"41.444579, -82.037907",4:01.56,nwdistrict25,,
81,A,,DTV,Tri-Valley,Dresden,OH,"40.120914, -82.004689",4:02.00,central25,,
82,A,,LAKE,Lakewood,Lakewood,OH,"41.480834, -81.791732",4:02.43,nwdistrict25,,
83,A,,HAM,Hamilton,Hamilton,OH,"39.425213, -84.578546",4:02.92,swdistrict25,,
84,A,,BER,Berea-Midpark,Berea,OH,"41.373427, -81.845119",4:04.46,nwdistrict25,,
85,A,,WNO,Westerville North,Westerville,OH,"40.132830, -82.897903",4:07.21,central25,,
86,A,,HDAR,Hilliard Darby,Hilliard,OH,"40.035388, -83.168105",4:07.97,central25,,
87,A,,MARY,Marysville,Marysville,OH,"40.250365, -83.381003",4:08.44,central25,,
88,A,,TWC,Twinsburg,Twinsburg,OH,"41.317304, -81.451106",4:08.47,nedistrict25,,
89,A,,PRI,Riverside,Painesville,OH,"41.712931, -81.219067",4:09.94,nedistrict25,,
90,A,,WLSO,South,Willoughby,OH,"41.624763, -81.421267",4:10.23,nedistrict25,,
91,A,,HSP,Springfield,Holland,OH,"41.616158, -83.704826",4:12.58,nwdistrict25,,
92,A,,SYSO,Sylvania Southview,Sylvania,OH,"41.687547, -83.716431",4:15.70,nwdistrict25,,
93,A,,MPE,Perry,Massillon,OH,"40.789187, -81.462916",4:16.03,nedistrict25,,
94,A,,ATV,Teays Valley,Ashville,OH,"39.722530, -82.945641",4:16.30,central25,,
95,A,,PICC,Pickerington Central,Pickerington,OH,"39.876358, -82.755310",4:17.64,central25,,
