rk,nm,gr,sc,sh,shx,ct,st,ll,ti,mt,auto
43,A,,CLHB,Beaumont,School,Cleveland Heights,OH,"41.485421, -81.561363",1:46.93,nedistrict23,
44,A,,PCJA,Jonathan Alder,,Plain City,OH,"40.078095, -83.287941",1:47.04,central23,
45,A,,COL,Coldwater,,Coldwater,OH,"40.481679, -84.629590",1:47.17,nwdistrict23,
46,A,,CMM,Mercy McAuley,,Cincinnati,OH,"39.200829, -84.553397",1:47.46,swdistrict23,
47,A,,IND,Independence,,Independence,OH,"41.374340, -81.649124",1:47.97,nedistrict23,
48,A,,CVCA,Cuyahoga Valley Christian,Academy,Cuyahoga Falls,OH,"41.196680, -81.493043",1:48.01,nedistrict23,
49,A,,MNST,Minster,,Minster,OH,"40.401104, -84.379074",1:48.05,nwdistrict23,
50,A,,CIIH,Indian Hill,,Cincinnati,OH,"39.186177, -84.347006",1:48.11,swdistrict23,
51,A,,NAP,Napoleon,,Napoleon,OH,"41.390402, -84.147467",1:48.19,nwdistrict23,
52,A,,CTAY,Taylor,,Cleves,OH,"39.170977, -84.751319",1:48.44,swdistrict23,
53,A,,SMM,St. Marys Memorial,,St. Marys,OH,"40.558323, -84.374242",1:49.25,nwdistrict23,
54,A,,BVB,Bay,,Bay Village,OH,"41.486992, -81.943391",1:49.31,nedistrict23,
55,A,,CMAR,Mariemont,,Cincinnati,OH,"39.144829, -84.365077",1:49.33,swdistrict23,
56,A,,DOA,Oakwood,,Dayton,OH,"39.720838, -84.171489",1:49.56,swdistrict23,
57,A,,MBF,Bishop Fenwick,,Franklin,OH,"39.491974, -84.294466",1:49.84,swdistrict23,
58,A,,BOT,Botkins,,Botkins,OH,"40.468867, -84.179626",1:49.94,swdistrict23,
59,A,,CAN,Canfield,,Canfield,OH,"41.028312, -80.773217",1:50.14,nedistrict23,
60,A,,ORR,Orrville,,Orrville,OH,"40.848053, -81.770023",1:50.25,nedistrict23,
61,A,,BELF,Bellefontaine,,Bellefontaine,OH,"40.348075, -83.753845",1:50.75,swdistrict23,
62,A,,EAT,Eaton,,Eaton,OH,"39.732767, -84.649014",1:50.80,swdistrict23,
63,A,,NLSR,South Range,,Canfield,OH,"40.954555, -80.743459",1:51.31,nedistrict23,
64,A,,MPL,Pleasant,,Marion,OH,"40.516627, -83.137041",1:51.32,central23,
65,A,,TOH,Ottawa Hills,,Ottawa Hills,OH,"41.669832, -83.631424",1:51.60,nwdistrict23,
66,A,,MANF,Mansfield Senior,,Mansfield,OH,"40.762495, -82.543384",1:52.37,nwdistrict23,
67,A,,MAR,Marietta,,Marietta,OH,"39.439798, -81.453854",1:52.94,central23,
68,A,,KEN,Kenton,,Kenton,OH,"40.653701, -83.595710",1:53.00,nwdistrict23,
69,A,,SCC,Catholic Central,,Springfield,OH,"39.921968, -83.791695",1:53.00,swdistrict23,
70,A,,COSH,Coshocton,,Coshocton,OH,"40.258313, -81.845642",1:53.27,central23,
71,A,,DCJ,Chaminade Julienne,Catholic High School,Dayton,OH,"39.752383, -84.192223",1:53.46,swdistrict23,
72,A,,ELLD,Elida,,Elida,OH,"40.789575, -84.195603",1:53.47,nwdistrict23,
73,A,,STE,Steubenville,,Steubenville,OH,"40.365024, -80.612165",1:53.50,central23,
74,A,,COP,Copley,,Copley,OH,"41.112630, -81.649216",1:53.72,nedistrict23,
75,A,,CNDC,Notre Dame-Cathedral Latin,,Chardon,OH,"41.514751, -81.249669",1:53.82,nedistrict23,
76,A,,CLUB,Columbiana,,Columbiana,OH,"40.880808, -80.680837",1:53.99,nedistrict23,
77,A,,DCH,Dayton Christian,School,Miamisburg,OH,"39.614029, -84.210022",1:54.29,swdistrict23,
78,A,,SHL,Laurel,School,Shaker Heights,OH,"41.482303, -81.512783",1:54.34,nedistrict23,
79,A,,COTO,Tree of Life Christian,,Columbus,OH,"40.04091749742095, -82.99071114800029",1:54.75,central23,
80,A,,JNO,Northridge,,Johnstown,OH,"40.187941, -82.607303",1:54.91,central23,
81,A,,CLCH,Cuyahoga Heights,,Cuyahoga Heights,OH,"41.427262, -81.642754",1:55.02,nedistrict23,
82,A,,MFER,Martins Ferry,,Martins Ferry,OH,"40.110965, -80.727010",1:55.08,central23,
83,A,,ALL,Alliance,,Alliance,OH,"40.911356, -81.111221",1:55.85,nedistrict23,
84,A,,LIL,Indian Lake,,Lewistown,OH,"40.437163, -83.904782",1:55.92,swdistrict23,
85,A,,DBV,Buckeye Valley,,Delaware,OH,"40.348814, -83.091635",1:56.53,central23,
86,A,,SCL,St. Clairsville,,St. Clairsville,OH,"40.079640, -80.896491",1:56.69,central23,
87,A,,HLA,Lakewood,,Hebron,OH,"39.958126, -82.436648",1:57.55,central23,
88,A,,COTW,The Wellington School,nhs,Columbus,OH,"40.031251, -83.064231",1:58.34,central23,
89,A,,DCA,Carroll,,Dayton,,"39.741866, -84.113388",1:58.34,swdistrict23,
90,A,,WCHW,Washington,,Washington CH,OH,"39.543883, -83.425975",1:58.74,central23,
91,A,,CARV,River Valley,,Caledonia,OH,"40.584898, -83.013730",2:00.15,central23,
92,A,,MSML,Marion Local,,Maria Stein,OH,"40.404803, -84.494566",2:00.28,nwdistrict23,
93,A,,GMC,McClain,,Greenfield,OH,"39.351013, -83.388545",2:00.53,central23,
94,A,,WRV,River View,,Warsaw,OH,"40.339216, -81.959144",2:01.03,central23,
