rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
67,A,,CFA,Chagrin Falls,Chagrin Falls,OH,"41.426720, -81.379278",1:40.69,nedistrict25,,
68,A,,MIED,Edison,Milan,OH,"41.29969358642871, -82.57417320494517",1:40.80,nwdistrict25,,
69,A,,DCA,Carroll,Dayton,,"39.741866, -84.113388",1:40.91,swdistrict25,,
70,A,,COBX,Bexley,Columbus,OH,"39.963819, -82.930349",1:41.02,central25,,
71,A,,VERS,Versailles,Versailles,OH,"40.213645, -84.486794",1:41.05,swdistrict25,,
72,A,,SSMC,St. Mary Central Catholic,Sandusky,OH,"41.451012, -82.711819",1:41.20,nwdistrict25,,
73,A,,CLVA,Villa Angela-St. Joseph,Cleveland,OH,"41.595970, -81.550560",1:41.69,nedistrict25,,
74,A,,GMC,McClain,Greenfield,OH,"39.351013, -83.388545",1:41.76,central25,,
75,A,,LON,London,London,OH,"39.905186, -83.448153",1:42.18,central25,,
76,A,,DOA,Oakwood,Dayton,OH,"39.720838, -84.171489",1:42.26,swdistrict25,,
77,A,,BRVL,Brookville,Brookville,OH,"39.828113, -84.420570",1:42.42,swdistrict25,,
78,A,,HIL,Hillsboro,Hillsboro,OH,"39.183731, -83.614227",1:42.50,central25,,
79,A,,AED,Edgewood,Ashtabula,OH,"41.886057, -80.730905",1:42.53,nedistrict25,,
80,A,,TOH,Ottawa Hills,Ottawa Hills,OH,"41.669832, -83.631424",1:42.78,nwdistrict25,,
81,A,,NRCH,New Richmond,New Richmond,OH,"38.953584, -84.269066",1:42.78,swdistrict25,,
82,A,,BOT,Botkins,Botkins,OH,"40.468867, -84.179626",1:42.78,swdistrict25,,
83,A,,FCC,Cincinnati Christian,Fairfield,OH,"39.368681, -84.498138",1:42.90,swdistrict25,,
84,A,,CICM,Clark Montessori,Cincinnati,OH,"39.139298, -84.428634",1:43.32,swdistrict25,,
85,A,,ELI,East Liverpool,East Liverpool,OH,"40.628865, -80.567505",1:44.05,central25,,
86,A,,CIL,La Salle,Cincinati,OH,"39.189105, -84.586624",1:44.16,swdistrict25,,
87,A,,RED,Edison,Richmond,OH,"40.448593, -80.746598",1:44.28,central25,,
88,A,,MGI,Mount Gilead,Mount Gilead,OH,"40.556025, -82.832091",1:46.68,central25,,
89,A,,LIL,Indian Lake,Lewistown,OH,"40.437163, -83.904782",1:46.87,swdistrict25,,
90,A,,STE,Steubenville,Steubenville,OH,"40.365024, -80.612165",1:47.02,central25,,
91,A,,CBC,Bloom-Carroll,Carroll,OH,"39.794563, -82.697546",1:47.11,central25,,
92,A,,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",1:48.13,nwdistrict25,,
93,A,,LFU,Fairfield Union,Lancaster,OH,"39.754663, -82.466906",1:48.75,central25,,
94,A,,COSF,St. Francis de Sales,Columbus,OH,"40.053211, -82.975205",1:50.70,central25,,
95,A,,WIC,Indian Creek,Wintersville,OH,"40.377015, -80.715419",1:53.91,central25,,
