rk,nm,gr,sc,sh,shx,ct,st,ll,ti,mt,auto
55,A,,ONT,Ontario,,Ontario,OH,"40.764612, -82.647690",2:03.65,nwdistrict23,
56,A,,LEX,Lexington,,Lexington,OH,"40.672877, -82.586867",2:03.78,nwdistrict23,
57,A,,COSG,Columbus School for Girls,nhs,Columbus,OH,"39.968086, -82.938260",2:03.91,central23,
58,A,,PTCL,Port Clinton,,Port Clinton,OH,"41.503497, -82.937835",2:04.27,nwdistrict23,
59,A,,NAP,Napoleon,,Napoleon,OH,"41.390402, -84.147467",2:04.48,nwdistrict23,
60,A,,CTAY,Taylor,,Cleves,OH,"39.170977, -84.751319",2:05.04,swdistrict23,
61,A,,CVCA,Cuyahoga Valley Christian,Academy,Cuyahoga Falls,OH,"41.196680, -81.493043",2:05.19,nedistrict23,
62,A,,SCL,St. Clairsville,,St. Clairsville,OH,"40.079640, -80.896491",2:05.23,central23,
63,A,,ECAT,Elyria Catholic,,Elyria,OH,"41.382527, -82.093276",2:05.39,nedistrict23,
64,A,,BOT,Botkins,,Botkins,OH,"40.468867, -84.179626",2:05.40,swdistrict23,
65,A,,GAL,Galion,,Galion,OH,"40.740112, -82.805265",2:05.93,nwdistrict23,
66,A,,TPA,Athens,,The Plains,OH,"39.372428, -82.128025",2:06.11,central23,
67,A,,BRY,Bryan,,Bryan,OH,"41.457279, -84.568132",2:06.16,nwdistrict23,
68,A,,TAL,Tallmadge,,Tallmadge,OH,"41.105321, -81.413037",2:06.69,nedistrict23,
69,A,,NLSR,South Range,,Canfield,OH,"40.954555, -80.743459",2:06.72,nedistrict23,
70,A,,MANF,Mansfield Senior,,Mansfield,OH,"40.762495, -82.543384",2:07.46,nwdistrict23,
71,A,,CEL,Celina,,Celina,OH,"40.555665, -84.557991",2:07.48,nwdistrict23,
72,A,,LFU,Fairfield Union,,Lancaster,OH,"39.754663, -82.466906",2:07.64,central23,
73,A,,VINW,Warren,,Vincent,OH,"39.388092, -81.663714",2:08.18,central23,
74,A,,SHE,St. Henry,,St. Henry,OH,"40.416354, -84.634782",2:08.88,nwdistrict23,
75,A,,DCH,Dayton Christian,School,Miamisburg,OH,"39.614029, -84.210022",2:09.09,swdistrict23,
76,A,,SHL,Laurel,School,Shaker Heights,OH,"41.482303, -81.512783",2:09.40,nedistrict23,
77,A,,MFER,Martins Ferry,,Martins Ferry,OH,"40.110965, -80.727010",2:09.74,central23,
78,A,,BBL,Benjamin Logan,,Bellefontaine,OH,"40.408941, -83.655001",2:09.79,swdistrict23,
79,A,,CLUB,Columbiana,,Columbiana,OH,"40.880808, -80.680837",2:09.83,nedistrict23,
80,A,,WCHW,Washington,,Washington CH,OH,"39.543883, -83.425975",2:09.86,central23,
81,A,,WHE,Wheelersburg,,Wheelersburg,OH,"38.722159, -82.846337",2:10.53,central23,
82,A,,DCA,Carroll,,Dayton,,"39.741866, -84.113388",2:10.82,swdistrict23,
83,A,,MPL,Pleasant,,Marion,OH,"40.516627, -83.137041",2:11.20,central23,
84,A,,STE,Steubenville,,Steubenville,OH,"40.365024, -80.612165",2:11.20,central23,
85,A,,CBC,Bloom-Carroll,,Carroll,OH,"39.794563, -82.697546",2:11.85,central23,
86,A,,HBA,Badin,,Hamilton,OH,"39.395388, -84.592393",2:12.39,swdistrict23,
87,A,,CMM,Mercy McAuley,,Cincinnati,OH,"39.200829, -84.553397",2:12.50,swdistrict23,
88,A,,CZT,Zane Trace,,Chillicothe,OH,"39.427893, -82.937674",2:12.54,central23,
89,A,,PPO,Orange,,Pepper Pike,OH,"41.458036, -81.454526",2:12.54,nedistrict23,
90,A,,COSH,Coshocton,,Coshocton,OH,"40.258313, -81.845642",2:12.60,central23,
91,A,,COTO,Tree of Life Christian,,Columbus,OH,"40.04091749742095, -82.99071114800029",2:14.90,central23,
92,A,,COP,Copley,,Copley,OH,"41.112630, -81.649216",2:15.11,nedistrict23,
93,A,,COTW,The Wellington School,nhs,Columbus,OH,"40.031251, -83.064231",2:16.80,central23,
94,A,,WAN,Andrews Osborne,Academy,Willoughby,OH,"41.641388, -81.396967",2:16.87,nedistrict23,
