rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
48,A,,CBW,Bishop Watterson,Columbus,OH,"40.048986, -83.016282",1:44.21,central24,,
49,A,,WTW,Thomas Worthington,Worthington,OH,"40.090509, -83.025051",1:44.25,central24,,
50,A,,TSUA,St. Ursula,Toledo,OH,"41.670864, -83.640240",1:44.56,nwdistrict24,,Academy
51,A,,FAI,Fairborn,Fairborn,OH,"39.784583, -84.005310",1:44.62,swdistrict24,,
52,A,,CIWH,Walnut Hills,Cincinnati,OH,"39.140488, -84.480216",1:45.13,swdistrict24,,
53,A,,TRO,Troy,Troy,OH,"40.045804, -84.201045",1:45.34,swdistrict24,,
54,A,,LEB,Lebanon,Lebanon,OH,"39.463762, -84.181354",1:45.34,swdistrict24,,
55,A,,HBRD,Hilliard Bradley,Hilliard,OH,"40.006544, -83.201645",1:45.51,central24,,
56,A,,VANB,Butler,Vandalia,OH,"39.885121, -84.197325",1:45.54,swdistrict24,,
57,A,,CLH,Cleveland Heights,Cleveland Heights,OH,"41.502378, -81.562969",1:45.59,nedistrict24,,
58,A,,RRE,Revere,Richfield,OH,"41.201648, -81.616891",1:45.62,nedistrict24,,
59,A,,LTLE,Lakota East,Liberty Township,OH,"39.379273, -84.371020",1:45.74,swdistrict24,,
60,A,,KMK,Kings,Kings Mills,OH,"39.354352, -84.254955",1:45.96,swdistrict24,,
61,A,,CFWJ,Walsh Jesuit,Cuyahoga Falls,OH,"41.192007, -81.496008",1:45.99,nedistrict24,,
62,A,,TCO,Columbian,Tiffin,OH,"41.108863, -83.177897",1:46.09,nwdistrict24,,
63,A,,WAP,Wapakoneta,Wapakoneta,OH,"40.583246, -84.194470",1:46.39,nwdistrict24,,
64,A,,BHB,Brecksville-Broadview Heights,Broadview Heights,OH,"41.327207, -81.644428",1:46.47,nedistrict24,,
65,A,,SYNO,Sylvania Northview,Sylvania,OH,"41.712761, -83.710366",1:46.72,nwdistrict24,,
66,A,,NRO,North Royalton,North Royalton,OH,"41.309129, -81.733185",1:46.84,nedistrict24,,
67,A,,AST,Steele,Amherst,OH,"41.403809, -82.222312",1:46.84,nwdistrict24,,
68,A,,BER,Berea-Midpark,Berea,OH,"41.373427, -81.845119",1:47.04,nwdistrict24,,
69,A,,WKI,Worthington Kilbourne,Worthington,OH,"40.115217, -83.055895",1:47.05,central24,,
70,A,,AFI,Firestone,Akron,OH,"41.118939, -81.564683",1:47.49,nedistrict24,,
71,A,,MARY,Marysville,Marysville,OH,"40.250365, -83.381003",1:47.57,central24,,
72,A,,PICN,Pickerington North,Pickerington,OH,"39.908903, -82.733425",1:47.80,central24,,
73,A,,COH,Oak Hills,Cincinnati,OH,"39.146768, -84.648598",1:48.14,swdistrict24,,
74,A,,CLSJ,St. Joseph,Cleveland,OH,"41.458821, -81.817638",1:48.24,nwdistrict24,,Academy
75,A,,OFA,Olmsted Falls,Olmsted Falls,OH,"41.370945, -81.926820",1:48.73,nwdistrict24,,
76,A,,PERB,Perrysburg,Perrysburg,OH,"41.519172, -83.653030",1:48.82,nwdistrict24,,
77,A,,HDAV,Hilliard Davidson,Hilliard,OH,"40.049694, -83.156922",1:49.10,central24,,
78,A,,COSF,St. Francis de Sales,Columbus,OH,"40.053211, -82.975205",1:49.26,central24,,
79,A,,MIL,Milford,Milford,OH,"39.179768, -84.241069",1:49.30,swdistrict24,,
80,A,,ULA,Lake,Uniontown,OH,"40.960417, -81.359899",1:49.49,nedistrict24,,
81,A,,PICC,Pickerington Central,Pickerington,OH,"39.876358, -82.755310",1:49.54,central24,,
82,A,,HHW,Wayne,Huber Heights,OH,"39.846918, -84.135007",1:49.69,swdistrict24,,
83,A,,MHI,Highland,Medina,OH,"41.162963, -81.742743",1:49.72,nwdistrict24,,
84,A,,ALA,Avon Lake,Avon Lake,OH,"41.508504, -82.017464",1:49.74,nwdistrict24,,
85,A,,CIAN,Anderson,Cincinnati,OH,"39.069607, -84.348721",1:49.87,swdistrict24,,
86,A,,WNO,Westerville North,Westerville,OH,"40.132830, -82.897903",1:49.89,central24,,
87,A,,NORI,North Ridgeville,North Ridgeville,OH,"41.388373, -82.001676",1:50.08,nwdistrict24,,
88,A,,WLSO,South,Willoughby,OH,"41.624763, -81.421267",1:50.47,nedistrict24,,
89,A,,CHI,Chillicothe,Chillicothe,OH,"39.341998, -82.988352",1:50.79,central24,,
90,A,,ASH,Ashland,Ashland,OH,"40.854435, -82.325601",1:51.00,nwdistrict24,,
91,A,,SMF,Stow-Munroe Falls,Stow,OH,"41.168063, -81.397098",1:51.01,nedistrict24,,
92,A,,PWM,Watkins Memorial,Pataskala,OH,"39.963044, -82.649949",1:51.31,central24,,
93,A,,ATV,Teays Valley,Ashville,OH,"39.722530, -82.945641",1:51.87,central24,,
94,A,,TNDA,Notre Dame,Toledo,OH,"41.689979, -83.628780",1:52.65,nwdistrict24,,Academy
95,A,,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",1:52.92,nwdistrict24,,
