rk,nm,gr,sc,sh,shx,ct,st,ll,ti,mt,auto
36,A,,CFK,Kenston,,Chagrin Falls,OH,"41.392195, -81.303848",3:57.74,nedistrict23,
37,A,,DTMV,Miami Valley,School,Dayton,OH,"39.673395, -84.180330",3:59.02,swdistrict23,
38,A,,COL,Coldwater,,Coldwater,OH,"40.481679, -84.629590",4:00.44,nwdistrict23,
39,A,,OHA,Oak Harbor,,Oak Harbor,OH,"41.514006, -83.156594",4:01.04,nwdistrict23,
40,A,,NBR,New Bremen,,New Bremen,OH,"40.436355, -84.362117",4:01.17,nwdistrict23,
41,A,,ELLD,Elida,,Elida,OH,"40.789575, -84.195603",4:01.25,nwdistrict23,
42,A,,TOH,Ottawa Hills,,Ottawa Hills,OH,"41.669832, -83.631424",4:01.47,nwdistrict23,
43,A,,VERS,Versailles,,Versailles,OH,"40.213645, -84.486794",4:01.55,swdistrict23,
44,A,,SHEL,Shelby,,Shelby,OH,"40.890113, -82.673283",4:02.76,nwdistrict23,
45,A,,CAMA,Margaretta,,Castalia,OH,"41.399284, -82.801295",4:04.30,nwdistrict23,
46,A,,TPA,Athens,,The Plains,OH,"39.372428, -82.128025",4:04.85,central23,
47,A,,DBV,Buckeye Valley,,Delaware,OH,"40.348814, -83.091635",4:06.12,central23,
48,A,,CVCA,Cuyahoga Valley Christian,Academy,Cuyahoga Falls,OH,"41.196680, -81.493043",4:06.49,nedistrict23,
49,A,,ORR,Orrville,,Orrville,OH,"40.848053, -81.770023",4:06.60,nedistrict23,
50,A,,FRE,Fort Recovery,,Fort Recovery,OH,"40.412200, -84.774799",4:07.65,nwdistrict23,
51,A,,JNO,Northridge,,Johnstown,OH,"40.187941, -82.607303",4:08.15,central23,
52,A,,OGL,Ottawa-Glandorf,,Ottawa,OH,"41.029142, -84.045968",4:08.26,nwdistrict23,
53,A,,LSH,Shawnee,,Lima,OH,"40.692716, -84.167619",4:09.04,nwdistrict23,
54,A,,CWYO,Wyoming,,Cincinnati,OH,"39.233295, -84.470133",4:09.09,swdistrict23,
55,A,,SCL,St. Clairsville,,St. Clairsville,OH,"40.079640, -80.896491",4:09.42,central23,
56,A,,SGR,Greenon,,Springfield,OH,"39.869507, -83.891207",4:10.35,swdistrict23,
57,A,,SBRB,Roger Bacon,,Cincinnati,OH,"39.162903, -84.502332",4:10.67,swdistrict23,
58,A,,HUR,Huron,,Huron,OH,"41.397835, -82.564695",4:10.82,nwdistrict23,
59,A,,CLCH,Cuyahoga Heights,,Cuyahoga Heights,OH,"41.427262, -81.642754",4:11.17,nedistrict23,
60,A,,PCJA,Jonathan Alder,,Plain City,OH,"40.078095, -83.287941",4:11.26,central23,
61,A,,COGH,Grandview Heights,,Columbus,OH,"39.984467, -83.048483",4:12.28,central23,
62,A,,CBC,Bloom-Carroll,,Carroll,OH,"39.794563, -82.697546",4:13.82,central23,
63,A,,CCM,Clinton-Massie,,Clarksville,OH,"39.446521, -83.985214",4:13.95,swdistrict23,
64,A,,BLUF,Bluffton,,Bluffton,OH,"40.892504, -83.893380",4:14.07,nwdistrict23,
65,A,,KEN,Kenton,,Kenton,OH,"40.653701, -83.595710",4:14.39,nwdistrict23,
66,A,,SPE,Perkins,,Sandusky,OH,"41.412915, -82.702217",4:15.11,nwdistrict23,
67,A,,WIL,Willard,,Willard,OH,"41.046242, -82.729728",4:15.23,nwdistrict23,
68,A,,VINW,Warren,,Vincent,OH,"39.388092, -81.663714",4:15.25,central23,
69,A,,LCL,Cloverleaf,,Lodi,OH,"41.040734, -81.964936",4:15.30,nedistrict23,
70,A,,BELF,Bellefontaine,,Bellefontaine,OH,"40.348075, -83.753845",4:15.59,swdistrict23,
71,A,,DCJ,Chaminade Julienne,Catholic High School,Dayton,OH,"39.752383, -84.192223",4:15.92,swdistrict23,
72,A,,MFER,Martins Ferry,,Martins Ferry,OH,"40.110965, -80.727010",4:16.59,central23,
73,A,,CLHB,Beaumont,School,Cleveland Heights,OH,"41.485421, -81.561363",4:17.47,nedistrict23,
74,A,,CWG,West Geauga,,Chesterland,OH,"41.502898, -81.337292",4:17.49,nedistrict23,
75,A,,DCH,Dayton Christian,School,Miamisburg,OH,"39.614029, -84.210022",4:18.29,swdistrict23,
76,A,,COSH,Coshocton,,Coshocton,OH,"40.258313, -81.845642",4:18.77,central23,
77,A,,NRCH,New Richmond,,New Richmond,OH,"38.953584, -84.269066",4:19.41,swdistrict23,
78,A,,CTAY,Taylor,,Cleves,OH,"39.170977, -84.751319",4:19.77,swdistrict23,
79,A,,VWE,Van Wert,,Van Wert,OH,"40.848872, -84.604743",4:19.94,nwdistrict23,
80,A,,CAN,Canfield,,Canfield,OH,"41.028312, -80.773217",4:20.20,nedistrict23,
81,A,,IND,Independence,,Independence,OH,"41.374340, -81.649124",4:20.95,nedistrict23,
82,A,,SNW,Northwestern,,Springfield,OH,"39.994508, -83.908224",4:21.22,swdistrict23,
83,A,,FPF,Fairview,,Fairview Park,OH,"41.442286, -81.855679",4:23.13,nedistrict23,
84,A,,GCA,Columbus Academy,nhs,Gahanna,OH,"40.049132, -82.874035",4:23.77,central23,
85,A,,LIL,Indian Lake,,Lewistown,OH,"40.437163, -83.904782",4:23.79,swdistrict23,
86,A,,GEN,Geneva,,Geneva,OH,"41.800428, -80.928698",4:25.95,nedistrict23,
87,A,,CARV,River Valley,,Caledonia,OH,"40.584898, -83.013730",4:29.31,central23,
88,A,,WIC,Indian Creek,,Wintersville,OH,"40.377015, -80.715419",4:29.52,central23,
89,A,,WRV,River View,,Warsaw,OH,"40.339216, -81.959144",4:31.69,central23,
90,A,,SHL,Laurel,School,Shaker Heights,OH,"41.482303, -81.512783",4:33.83,nedistrict23,
91,A,,GMC,McClain,,Greenfield,OH,"39.351013, -83.388545",4:34.30,central23,
92,A,,PND,Notre Dame,,Portsmouth,OH,"38.750099, -82.985844",4:34.96,central23,
93,A,,STE,Steubenville,,Steubenville,OH,"40.365024, -80.612165",4:35.95,central23,
94,A,,COP,Copley,,Copley,OH,"41.112630, -81.649216",4:36.67,nedistrict23,
95,A,,ZWM,West Muskingum,,Zanesville,OH,"39.957539, -82.083719",4:37.05,central23,
