rk,nm,gr,sc,sh,shx,ct,st,ll,ti,mt,auto
68,A,,CARV,River Valley,,Caledonia,OH,"40.584898, -83.013730",3:48.57,central23,
69,A,,CWG,West Geauga,,Chesterland,OH,"41.502898, -81.337292",3:48.60,nedistrict23,
70,A,,DCH,Dayton Christian,School,Miamisburg,OH,"39.614029, -84.210022",3:49.13,swdistrict23,
71,A,,NRCH,New Richmond,,New Richmond,OH,"38.953584, -84.269066",3:49.22,swdistrict23,
72,A,,LIL,Indian Lake,,Lewistown,OH,"40.437163, -83.904782",3:50.34,swdistrict23,
73,A,,MBF,Bishop Fenwick,,Franklin,OH,"39.491974, -84.294466",3:50.61,swdistrict23,
74,A,,DTV,Tri-Valley,,Dresden,OH,"40.120914, -82.004689",3:51.14,central23,
75,A,,BELB,Bellbrook,,Bellbrook,OH,"39.652774, -84.067779",3:51.41,swdistrict23,
76,A,,ARN,Arcanum,,Arcanum,OH,"39.995531, -84.548707",3:52.85,swdistrict23,
77,A,,KRO,Roosevelt,,Kent,OH,"41.168809, -81.355950",3:53.23,nedistrict23,
78,A,,BELF,Bellefontaine,,Bellefontaine,OH,"40.348075, -83.753845",3:54.08,swdistrict23,
79,A,,CVCA,Cuyahoga Valley Christian,Academy,Cuyahoga Falls,OH,"41.196680, -81.493043",3:54.17,nedistrict23,
80,A,,WAY,Waynesville,,Waynesville,OH,"39.535708, -84.092335",3:54.35,swdistrict23,
81,A,,SBRB,Roger Bacon,,Cincinnati,OH,"39.162903, -84.502332",3:56.91,swdistrict23,
82,A,,CSCD,Summit Country Day,School,Cincinnati,OH,"39.129200, -84.459652",3:57.67,swdistrict23,
83,A,,SPG,Graham,,St. Paris,OH,"40.122154, -83.908836",3:57.72,swdistrict23,
84,A,,CICD,Cincinnati Country Day,School,Cincinnati,OH,"39.185750, -84.327596",3:58.22,swdistrict23,
85,A,,CTAY,Taylor,,Cleves,OH,"39.170977, -84.751319",3:58.48,swdistrict23,
86,A,,MPL,Pleasant,,Marion,OH,"40.516627, -83.137041",3:59.11,central23,
87,A,,CLE,Logan Elm,,Circleville,OH,"39.561268, -82.851076",4:03.04,central23,
88,A,,GMC,McClain,,Greenfield,OH,"39.351013, -83.388545",4:03.14,central23,
89,A,,LBE,Beaver,,East Liverpool,OH,"40.711713, -80.630225",4:05.79,central23,
90,A,,CZT,Zane Trace,,Chillicothe,OH,"39.427893, -82.937674",4:08.15,central23,
91,A,,RED,Edison,,Richmond,OH,"40.448593, -80.746598",4:09.06,central23,
92,A,,COBX,Bexley,,Columbus,OH,"39.963819, -82.930349",4:10.02,central23,
93,A,,JNO,Northridge,,Johnstown,OH,"40.187941, -82.607303",4:11.65,central23,
94,A,,COC,Centennial,,Columbus,OH,"40.061571, -83.057672",4:15.28,central23,
95,A,,STCC,Catholic Central,,Steubenville,OH,"40.372173, -80.661156",4:30.67,central23,
