rk,nm,gr,sc,sh,shx,ct,st,ll,ti,mt,auto
28,Jana Gustin,Jr,GMH,Hawken,School,Gates Mills,OH,"41.527105, -81.386570",5:23.38,nedistrict23,
29,Ella Lowrie,Jr,GCA,Columbus Academy,nhs,Gahanna,OH,"40.049132, -82.874035",5:25.74,central23,
30,Lena Trokhan,Jr,HBA,Badin,,Hamilton,OH,"39.395388, -84.592393",5:25.74,swdistrict23,
31,Emily O'Brien,Sr,PEME,Eastwood,,Pemberville,OH,"41.428757, -83.490383",5:25.79,nwdistrict23,yes
32,Cilka Rowane,Jr,CLHB,Beaumont,School,Cleveland Heights,OH,"41.485421, -81.561363",5:26.47,nedistrict23,
33,Megan Marburger,So,CSCD,Summit Country Day,School,Cincinnati,OH,"39.129200, -84.459652",5:26.72,swdistrict23,
34,Paige Simon,So,DOA,Oakwood,,Dayton,OH,"39.720838, -84.171489",5:27.30,swdistrict23,
35,Ava Dyer,So,CBH,Bishop Hartley,,Columbus,,"39.944917, -82.911518",5:27.33,central23,
36,Caroline Mulvihill,Fr,CSCD,Summit Country Day,School,Cincinnati,OH,"39.129200, -84.459652",5:28.57,swdistrict23,
37,Annie Jiang,Sr,NBR,New Bremen,,New Bremen,OH,"40.436355, -84.362117",5:29.45,nwdistrict23,
38,Grace Kitchen,Jr,PER,Perry,,Perry,OH,"41.773352, -81.140964",5:30.13,nedistrict23,
39,Olivia Noretto,Sr,DOV,Dover,,Dover,OH,"40.523320, -81.481673",5:30.98,central23,
40,Ashtyn Rickel,So,NRCC,Colonel Crawford,,North Robinson,OH,"40.788253, -82.855703",5:31.22,nwdistrict23,
41,Molly Bochenek,Sr,CFK,Kenston,,Chagrin Falls,OH,"41.392195, -81.303848",5:31.72,nedistrict23,
42,Ella Rhoades,Fr,WAU,Wauseon,,Wauseon,OH,"41.553403, -84.127931",5:33.52,nwdistrict23,
43,Ashley Fisher,Jr,WAU,Wauseon,,Wauseon,OH,"41.553403, -84.127931",5:33.86,nwdistrict23,
44,Theresa Lazanich,Jr,MLC,Lake Catholic,,Mentor,OH,"41.688021, -81.375817",5:34.75,nedistrict23,
45,Lyza Vail,Sr,LFU,Fairfield Union,,Lancaster,OH,"39.754663, -82.466906",5:35.65,central23,
46,Delaney Gorman,Fr,CICD,Cincinnati Country Day,School,Cincinnati,OH,"39.185750, -84.327596",5:35.66,swdistrict23,
47,Audrey Nixon,Fr,TOH,Ottawa Hills,,Ottawa Hills,OH,"41.669832, -83.631424",5:35.97,nwdistrict23,
48,Addyson Speiser,Sr,NAP,Napoleon,,Napoleon,OH,"41.390402, -84.147467",5:36.49,nwdistrict23,
49,Georgia Kattler,Jr,CLCH,Cuyahoga Heights,,Cuyahoga Heights,OH,"41.427262, -81.642754",5:37.21,nedistrict23,
50,Delaney Quinn,Jr,CIIH,Indian Hill,,Cincinnati,OH,"39.186177, -84.347006",5:37.23,swdistrict23,
51,Emmie Scribben,Fr,SGR,Greenon,,Springfield,OH,"39.869507, -83.891207",5:37.57,swdistrict23,
52,Lexi Laven,So,CNDC,Notre Dame-Cathedral Latin,,Chardon,OH,"41.514751, -81.249669",5:38.37,nedistrict23,
53,Macee Speiser,Sr,NAP,Napoleon,,Napoleon,OH,"41.390402, -84.147467",5:38.59,nwdistrict23,
54,Grace Leitzel,Jr,HBA,Badin,,Hamilton,OH,"39.395388, -84.592393",5:40.23,swdistrict23,
55,Haley Chiles,So,VWE,Van Wert,,Van Wert,OH,"40.848872, -84.604743",5:40.32,nwdistrict23,
56,Chloe Bowles,Sr,CMAD,Madeira,,Cincinnati,OH,"39.201309, -84.365563",5:41.03,swdistrict23,
57,Madison Wiechman,Jr,PTCL,Port Clinton,,Port Clinton,OH,"41.503497, -82.937835",5:41.35,nwdistrict23,
58,Maria Sweatt,Jr,PWO,Woodridge,,Peninsula,OH,"41.19202257180745, -81.51116303300712",5:41.67,nedistrict23,
59,Katie Rodgers,Sr,PTCL,Port Clinton,,Port Clinton,OH,"41.503497, -82.937835",5:41.71,nwdistrict23,
60,Tori Schneider,So,FCC,Cincinnati Christian,,Fairfield,OH,"39.368681, -84.498138",5:42.99,swdistrict23,
61,Gracie Collins,So,NCA,Newark Catholic,,Newark,OH,"40.057087, -82.433982",5:43.50,central23,
62,Tabitha Lind,So,CWYO,Wyoming,,Cincinnati,OH,"39.233295, -84.470133",5:43.84,swdistrict23,
63,Sydney Golovan,Sr,PPO,Orange,,Pepper Pike,OH,"41.458036, -81.454526",5:44.52,nedistrict23,
64,Claire Loeffler,Sr,CBC,Bloom-Carroll,,Carroll,OH,"39.794563, -82.697546",5:44.67,central23,
65,Katie Bolin,So,ONT,Ontario,,Ontario,OH,"40.764612, -82.647690",5:44.97,nwdistrict23,
66,Aleah Daugherty,So,ORR,Orrville,,Orrville,OH,"40.848053, -81.770023",5:46.84,nedistrict23,
67,Avery Anderson,Fr,TCT,Tippecanoe,,Tipp City,OH,"39.982963, -84.188496",5:47.97,swdistrict23,
68,Addyson Barnhart,So,FACC,Fairfield Christian Academy,,Lancaster,OH,"39.7357526, -82.6230132",5:48.02,central23,
69,Taylor Sefton,Fr,WILB,Williamsburg,,Williamsburg,OH,"39.051928, -84.065788",5:48.03,swdistrict23,
70,Claire Bahlmann,Fr,CBH,Bishop Hartley,,Columbus,,"39.944917, -82.911518",5:48.29,central23,
71,Kenzie Wright,So,DOV,Dover,,Dover,OH,"40.523320, -81.481673",5:48.35,central23,
72,Ortensia Butturini,Sr,MANF,Mansfield Senior,,Mansfield,OH,"40.762495, -82.543384",5:49.32,nwdistrict23,
73,Brailey Slone,Fr,LEX,Lexington,,Lexington,OH,"40.672877, -82.586867",5:49.40,nwdistrict23,
74,Isabelle Tindale,Jr,CIIH,Indian Hill,,Cincinnati,OH,"39.186177, -84.347006",5:49.86,swdistrict23,
75,Sophia Nerl,Sr,CMAR,Mariemont,,Cincinnati,OH,"39.144829, -84.365077",5:50.33,swdistrict23,
76,Addison Gierhart,So,MPL,Pleasant,,Marion,OH,"40.516627, -83.137041",5:50.52,central23,
77,Hadley Langolf,Fr,COBX,Bexley,,Columbus,OH,"39.963819, -82.930349",5:51.09,central23,
78,Emily Bergmann,Sr,BVB,Bay,,Bay Village,OH,"41.486992, -81.943391",5:52.53,nedistrict23,
79,Karlee Kurtz,Jr,HUR,Huron,,Huron,OH,"41.397835, -82.564695",5:53.24,nwdistrict23,
80,Adrienne Lowe,So,SCL,St. Clairsville,,St. Clairsville,OH,"40.079640, -80.896491",5:53.99,central23,
81,Vivian Kiraly,Jr,YUR,Ursuline,,Youngstown,OH,"41.109849, -80.643130",5:55.76,nedistrict23,
82,Natalie Kenter,Fr,CSCD,Summit Country Day,School,Cincinnati,OH,"39.129200, -84.459652",5:56.81,swdistrict23,
83,Alayna Langham,So,BRY,Bryan,,Bryan,OH,"41.457279, -84.568132",5:56.89,nwdistrict23,
84,Meagan Rini,Jr,VER,Vermilion,,Vermilion,OH,"41.411256, -82.357850",5:57.04,nwdistrict23,
85,Abby Klass,Sr,OGL,Ottawa-Glandorf,,Ottawa,OH,"41.029142, -84.045968",5:57.14,nwdistrict23,
86,Carmen Wells,Sr,GRA,Granville,,Granville,OH,"40.078761, -82.527668",5:58.18,central23,
87,Tristyn Durdel,Sr,BRY,Bryan,,Bryan,OH,"41.457279, -84.568132",5:58.85,nwdistrict23,
88,Samantha Bollin,Jr,CMM,Mercy McAuley,,Cincinnati,OH,"39.200829, -84.553397",5:59.03,swdistrict23,
89,Sophia Grieger,Fr,OHA,Oak Harbor,,Oak Harbor,OH,"41.514006, -83.156594",5:59.91,nwdistrict23,
90,Warren Lampkowski-Sowle,So,TOH,Ottawa Hills,,Ottawa Hills,OH,"41.669832, -83.631424",6:00.63,nwdistrict23,
91,Hannah Shanor,Fr,CVCA,Cuyahoga Valley Christian,Academy,Cuyahoga Falls,OH,"41.196680, -81.493043",6:01.15,nedistrict23,
92,Ava Cramer,Jr,MANF,Mansfield Senior,,Mansfield,OH,"40.762495, -82.543384",6:01.33,nwdistrict23,
93,Kaela Gallion,Sr,MBU,Buckeye,,Medina,OH,"41.189915, -81.926671",6:02.11,nedistrict23,
94,Leah Dragmen,Jr,AAHO,Archbishop Hoban,,Akron,OH,"41.062341, -81.496088",6:03.72,nedistrict23,
95,Gabrielle Oyster,So,DBV,Buckeye Valley,,Delaware,OH,"40.348814, -83.091635",6:04.15,central23,
96,Evelyn Campbell,Jr,PPO,Orange,,Pepper Pike,OH,"41.458036, -81.454526",6:04.28,nedistrict23,
97,Izzy Henry,Fr,NAP,Napoleon,,Napoleon,OH,"41.390402, -84.147467",6:04.37,nwdistrict23,
98,Zoe Miller,Sr,TPA,Athens,,The Plains,OH,"39.372428, -82.128025",6:04.38,central23,
99,Allee Zigler,Sr,BRY,Bryan,,Bryan,OH,"41.457279, -84.568132",6:04.42,nwdistrict23,
100,Brenna Martin,So,ORR,Orrville,,Orrville,OH,"40.848053, -81.770023",6:04.61,nedistrict23,
101,Katie Hodgekins,So,CFK,Kenston,,Chagrin Falls,OH,"41.392195, -81.303848",6:05.21,nedistrict23,
102,Vivian Elrod,Fr,ELLD,Elida,,Elida,OH,"40.789575, -84.195603",6:06.30,nwdistrict23,
103,Georgia Collins,Fr,DCA,Carroll,,Dayton,,"39.741866, -84.113388",6:06.57,swdistrict23,
104,Julia Conner,Sr,GAL,Galion,,Galion,OH,"40.740112, -82.805265",6:06.64,nwdistrict23,
105,Dakota Overholser,Jr,VERS,Versailles,,Versailles,OH,"40.213645, -84.486794",6:08.00,swdistrict23,
106,Emily Ruhlen,Jr,USA,Upper Sandusky,,Upper Sandusky,OH,"40.840597, -83.281129",6:09.17,nwdistrict23,
107,Della Jones,Jr,COSG,Columbus School for Girls,nhs,Columbus,OH,"39.968086, -82.938260",6:09.32,central23,
108,Eva Panza,So,SHHB,Hathaway Brown,School,Shaker Heights,OH,"41.481311, -81.541815",6:09.54,nedistrict23,
109,Willow Hoorman,Jr,OGL,Ottawa-Glandorf,,Ottawa,OH,"41.029142, -84.045968",6:09.77,nwdistrict23,
110,Emily Woods,Fr,LEX,Lexington,,Lexington,OH,"40.672877, -82.586867",6:10.76,nwdistrict23,
111,Mary Cate Kitsmiller,Sr,CBH,Bishop Hartley,,Columbus,,"39.944917, -82.911518",6:12.08,central23,
112,Kylie McKenzie,Fr,SFR,Strasburg-Franklin,,Strasburg,OH,"40.597677, -81.532376",6:12.91,central23,
113,Anna Baker,Jr,CFA,Chagrin Falls,,Chagrin Falls,OH,"41.426720, -81.379278",6:14.30,nedistrict23,
114,Gracie Skoog,Jr,LEX,Lexington,,Lexington,OH,"40.672877, -82.586867",6:14.36,nwdistrict23,
115,Anna Collins,Sr,SGR,Greenon,,Springfield,OH,"39.869507, -83.891207",6:14.88,swdistrict23,
116,Izzy Summers,Jr,HUB,Hubbard,,Hubbard,OH,"41.152583, -80.582146",6:15.02,nedistrict23,
117,Gabriella Wesney,So,COSH,Coshocton,,Coshocton,OH,"40.258313, -81.845642",6:18.21,central23,
118,Aubrie Hayhurst,Sr,LCL,Cloverleaf,,Lodi,OH,"41.040734, -81.964936",6:18.74,nedistrict23,
119,Gia Starkey,Sr,MFER,Martins Ferry,,Martins Ferry,OH,"40.110965, -80.727010",6:19.56,central23,
120,Emme Edwards,Fr,PCJA,Jonathan Alder,,Plain City,OH,"40.078095, -83.287941",6:20.87,central23,
121,Clara Stevens,So,GCA,Columbus Academy,nhs,Gahanna,OH,"40.049132, -82.874035",6:21.60,central23,
122,Kayla Vance,So,JNO,Northridge,,Johnstown,OH,"40.187941, -82.607303",6:23.58,central23,
123,Malana Sturgeon,So,GRA,Granville,,Granville,OH,"40.078761, -82.527668",6:23.82,central23,
124,Grace May,Sr,SCL,St. Clairsville,,St. Clairsville,OH,"40.079640, -80.896491",6:25.27,central23,
125,Emma Ulbrich,Jr,TPA,Athens,,The Plains,OH,"39.372428, -82.128025",6:26.65,central23,
126,Kaci Grice,Fr,JMO,Johnstown-Monroe,,Johnstown,OH,"40.146359, -82.681376",6:28.78,central23,
127,Addi Linard,So,DCA,Carroll,,Dayton,,"39.741866, -84.113388",6:35.80,swdistrict23,
