rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
67,A,,RRE,Revere,Richfield,OH,"41.201648, -81.616891",1:50.92,nedistrict23,,
68,A,,TMVC,Maumee Valley Country Day,Toledo,OH,"41.607287, -83.661933",1:51.48,nwdistrict23,,School
69,A,,VWE,Van Wert,Van Wert,OH,"40.848872, -84.604743",1:52.08,nwdistrict23,,
70,A,,DCJ,Chaminade Julienne,Dayton,OH,"39.752383, -84.192223",1:52.10,swdistrict23,,Catholic High School
71,A,,BRVL,Brookville,Brookville,OH,"39.828113, -84.420570",1:52.34,swdistrict23,,
72,A,,WIL,Willard,Willard,OH,"41.046242, -82.729728",1:52.69,nwdistrict23,,
73,A,,CBH,Bishop Hartley,Columbus,,"39.944917, -82.911518",1:52.71,central23,,
74,A,,HUR,Huron,Huron,OH,"41.397835, -82.564695",1:52.77,nwdistrict23,,
75,A,,WIC,Indian Creek,Wintersville,OH,"40.377015, -80.715419",1:52.87,central23,,
76,A,,MANF,Mansfield Senior,Mansfield,OH,"40.762495, -82.543384",1:52.94,nwdistrict23,,
77,A,,USA,Upper Sandusky,Upper Sandusky,OH,"40.840597, -83.281129",1:53.11,nwdistrict23,,
78,A,,PPO,Orange,Pepper Pike,OH,"41.458036, -81.454526",1:53.60,nedistrict23,,
79,A,,BRY,Bryan,Bryan,OH,"41.457279, -84.568132",1:53.72,nwdistrict23,,
80,A,,DTV,Tri-Valley,Dresden,OH,"40.120914, -82.004689",1:54.59,central23,,
81,A,,CAM,Cambridge,Cambridge,OH,"40.052915, -81.584684",1:54.76,central23,,
82,A,,BRV,River Valley,Bidwell,OH,"38.918044, -82.289281",1:54.81,central23,,
83,A,,HBA,Badin,Hamilton,OH,"39.395388, -84.592393",1:55.45,swdistrict23,,
84,A,,BELF,Bellefontaine,Bellefontaine,OH,"40.348075, -83.753845",1:55.74,swdistrict23,,
85,A,,NRCH,New Richmond,New Richmond,OH,"38.953584, -84.269066",1:56.27,swdistrict23,,
86,A,,COGH,Grandview Heights,Columbus,OH,"39.984467, -83.048483",1:56.53,central23,,
87,A,,ARN,Arcanum,Arcanum,OH,"39.995531, -84.548707",1:56.82,swdistrict23,,
88,A,,WAY,Waynesville,Waynesville,OH,"39.535708, -84.092335",1:56.97,swdistrict23,,
89,A,,GMC,McClain,Greenfield,OH,"39.351013, -83.388545",1:57.31,central23,,
90,A,,DOV,Dover,Dover,OH,"40.523320, -81.481673",1:58.00,central23,,
91,A,,WRV,River View,Warsaw,OH,"40.339216, -81.959144",1:58.42,central23,,
92,A,,CZT,Zane Trace,Chillicothe,OH,"39.427893, -82.937674",1:59.45,central23,,
93,A,,MAR,Marietta,Marietta,OH,"39.439798, -81.453854",1:59.47,central23,,
94,A,,MFER,Martins Ferry,Martins Ferry,OH,"40.110965, -80.727010",2:01.52,central23,,
