rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
75,A,,GCCC,Central Crossing,Grove City,OH,"39.896774, -83.113428",1:48.24,central23,,
76,A,,YBO,Boardman,Youngstown,OH,"41.011154, -80.668442",1:48.38,nedistrict23,,
77,A,,MAY,Mayfield,Mayfield Village,OH,"41.536528, -81.459515",1:48.59,nedistrict23,,
78,A,,WLSO,South,Willoughby,OH,"41.624763, -81.421267",1:49.32,nedistrict23,,
79,A,,HHW,Wayne,Huber Heights,OH,"39.846918, -84.135007",1:49.47,swdistrict23,,
80,A,,AFI,Firestone,Akron,OH,"41.118939, -81.564683",1:49.64,nedistrict23,,
81,A,,TSJJ,St. John's Jesuit,Toledo,OH,"41.612906, -83.682217",1:49.69,nwdistrict23,,
82,A,,KFA,Kettering Fairmont,Kettering,OH,"39.698839, -84.164473",1:50.29,swdistrict23,,
83,B,,CPR,Princeton,Cincinnati,OH,"39.275043, -84.446997",1:50.74,swdistrict23,,
84,A,,TWH,Whitmer,Toledo,OH,"41.718616, -83.611156",1:51.01,nwdistrict23,,
85,A,,LSE,St. Edward,Lakewood,OH,"41.485780, -81.784512",1:52.50,nwdistrict23,,
86,A,,FIN,Findlay,Findlay,OH,"41.056646, -83.665959",1:52.63,nwdistrict23,,
87,A,,SHT,Shaker Heights,Shaker Heights,OH,"41.473276, -81.568492",1:53.04,nedistrict23,,
88,A,,CUFA,Cuyahoga Falls,Cuyahoga Falls,OH,"41.139572, -81.487302",1:53.84,nedistrict23,,
89,A,,ATV,Teays Valley,Ashville,OH,"39.722530, -82.945641",1:53.97,central23,,
90,A,,BER,Berea-Midpark,Berea,OH,"41.373427, -81.845119",1:54.30,nwdistrict23,,
91,A,,NORI,North Ridgeville,North Ridgeville,OH,"41.388373, -82.001676",1:54.97,nwdistrict23,,
92,A,,CIE,Elder,Cincinnati,OH,"39.112117, -84.580179",1:55.05,swdistrict23,,
93,A,,NOL,North Olmsted,North Olmsted,OH,"41.406080, -81.925110",1:55.36,nwdistrict23,,
94,A,,AST,Steele,Amherst,OH,"41.403809, -82.222312",1:55.92,nwdistrict23,,
95,A,,LAKE,Lakewood,Lakewood,OH,"41.480834, -81.791732",2:13.82,nwdistrict23,,
