rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
61,Avari Gruber,Fr,CMND,Mount Notre Dame,Cincinnati,OH,"39.220733, -84.429845",2:18.21,swdistrict24,,
62,Kelsey Rogers,So,SHT,Shaker Heights,Shaker Heights,OH,"41.473276, -81.568492",2:18.47,nedistrict24,,
63,Rylan Sheets,Fr,BRU,Brunswick,Brunswick,OH,"41.241619, -81.815475",2:19.16,nwdistrict24,,
64,Jocelyn Squibb,Fr,LTLE,Lakota East,Liberty Township,OH,"39.379273, -84.371020",2:19.22,swdistrict24,,
65,Beckley Shelton,Jr,CURA,Ursuline,Cincinnati,OH,"39.247894, -84.371321",2:19.25,swdistrict24,,Academy
66,Annika Ham,Jr,MJA,Jackson,Massillon,OH,"40.859154, -81.491430",2:19.33,nedistrict24,,
67,Stephanie Holubetz,Sr,LEB,Lebanon,Lebanon,OH,"39.463762, -84.181354",2:19.94,swdistrict24,,
68,Annabelle Malone,Jr,SHT,Shaker Heights,Shaker Heights,OH,"41.473276, -81.568492",2:20.00,nedistrict24,,
69,Sophia Simon,So,CURA,Ursuline,Cincinnati,OH,"39.247894, -84.371321",2:20.08,swdistrict24,,Academy
70,Scarlet Del Vecchio,So,MAY,Mayfield,Mayfield Village,OH,"41.536528, -81.459515",2:20.44,nedistrict24,,
71,Hazel Culver,Jr,HAM,Hamilton,Hamilton,OH,"39.425213, -84.578546",2:20.80,swdistrict24,,
72,Ophelia Sidmore,So,CSYC,Sycamore,Cincinnati,OH,"39.267037, -84.352090",2:20.80,swdistrict24,,
73,Gina Dinapoli,Jr,YBO,Boardman,Youngstown,OH,"41.011154, -80.668442",2:20.91,nedistrict24,,
74,Brynn Martin,Jr,HDAV,Hilliard Davidson,Hilliard,OH,"40.049694, -83.156922",2:20.98,central24,,
75,Abby Cerone,So,CFWJ,Walsh Jesuit,Cuyahoga Falls,OH,"41.192007, -81.496008",2:20.98,nedistrict24,,
76,Audrey Fleshour,Jr,LOV,Loveland,Loveland,OH,"39.279797, -84.275046",2:21.21,swdistrict24,,
77,Maddy Pyles,Fr,HDAR,Hilliard Darby,Hilliard,OH,"40.035388, -83.168105",2:21.34,central24,,
78,Addi McCusker,Sr,GLI,Gahanna Lincoln,Gahanna,OH,"40.016451, -82.865533",2:21.43,central24,,
79,Arijana Smajlovic,Sr,MNO,Nordonia,Macedonia,OH,"41.301860, -81.510625",2:21.44,nedistrict24,,
80,Caroline Cain,Sr,BHB,Brecksville-Broadview Heights,Broadview Heights,OH,"41.327207, -81.644428",2:21.71,nedistrict24,,
81,Suri Aung,Jr,DOB,Olentangy Berlin,Delaware,OH,"40.254987, -83.002974",2:22.34,central24,,
82,Marlena Childs,Jr,MEN,Mentor,Mentor,OH,"41.694749, -81.336990",2:22.37,nedistrict24,,
83,Maggie Layne,Sr,BGR,Bowling Green,Bowling Green,OH,"41.387166, -83.657431",2:22.43,nwdistrict24,,
84,Riley Wojciechowski,So,TSUA,St. Ursula,Toledo,OH,"41.670864, -83.640240",2:23.01,nwdistrict24,,Academy
85,Ava Weissling,Sr,FIN,Findlay,Findlay,OH,"41.056646, -83.665959",2:23.17,nwdistrict24,,
86,Brylee Walsh,Fr,TSUA,St. Ursula,Toledo,OH,"41.670864, -83.640240",2:23.32,nwdistrict24,,Academy
87,Brookelyn Claggett,So,LCO,Olentangy,Lewis Center,OH,"40.205092, -83.020650",2:23.72,central24,,
88,Ainsley Pedrick,So,BRU,Brunswick,Brunswick,OH,"41.241619, -81.815475",2:23.74,nwdistrict24,,
89,Jules Dewberry,Fr,WHO,Howland,Warren,OH,"41.239850, -80.745293",2:23.93,nedistrict24,,
90,Lillian Bratton,Jr,WSO,Westerville South,Westerville,OH,"40.118040, -82.923453",2:23.95,central24,,
91,Cora Hoellein,So,MEN,Mentor,Mentor,OH,"41.694749, -81.336990",2:24.74,nedistrict24,,
92,Emily Basinger,So,GLI,Gahanna Lincoln,Gahanna,OH,"40.016451, -82.865533",2:24.88,central24,,
93,Maddie Mraz,Sr,YBO,Boardman,Youngstown,OH,"41.011154, -80.668442",2:24.88,nedistrict24,,
94,Jessica Rajaobelina,Fr,WCE,Westerville Central,Westerville,OH,"40.154417, -82.904107",2:24.92,central24,,
95,Sophia York,Fr,GLI,Gahanna Lincoln,Gahanna,OH,"40.016451, -82.865533",2:24.95,central24,,
96,Stephanie Trimbitas,Jr,NORI,North Ridgeville,North Ridgeville,OH,"41.388373, -82.001676",2:25.03,nwdistrict24,,
97,Julia Ybarra,So,CBW,Bishop Watterson,Columbus,OH,"40.048986, -83.016282",2:25.39,central24,,
98,Macy Erickson,Sr,PICN,Pickerington North,Pickerington,OH,"39.908903, -82.733425",2:25.48,central24,,
99,Ella Sigman,Jr,HSP,Springfield,Holland,OH,"41.616158, -83.704826",2:25.50,nwdistrict24,,
100,Katherine Cromly,Jr,PERB,Perrysburg,Perrysburg,OH,"41.519172, -83.653030",2:25.77,nwdistrict24,,
101,Ellie Jaffe,Fr,TSUA,St. Ursula,Toledo,OH,"41.670864, -83.640240",2:25.98,nwdistrict24,,Academy
102,Sadie Morgan,Fr,NRO,North Royalton,North Royalton,OH,"41.309129, -81.733185",2:25.99,nedistrict24,,
103,Ryka Majumdar,Fr,WKI,Worthington Kilbourne,Worthington,OH,"40.115217, -83.055895",2:26.02,central24,,
104,Jillian Smith,Jr,DJER,Dublin Jerome,Dublin,OH,"40.133757, -83.177420",2:26.12,central24,,
105,Sarah Collins,Jr,HUD,Hudson,Hudson,OH,"41.256797, -81.413904",2:26.30,nedistrict24,,
106,Cami Crandell,So,WAW,Anthony Wayne,Whitehouse,OH,"41.532495, -83.779770",2:26.40,nwdistrict24,,
107,Abigail Pohlmeyer,So,MNO,Nordonia,Macedonia,OH,"41.301860, -81.510625",2:26.47,nedistrict24,,
108,Leah Vickers,Fr,MJA,Jackson,Massillon,OH,"40.859154, -81.491430",2:26.62,nedistrict24,,
109,Coco Golden,Fr,KRO,Roosevelt,Kent,OH,"41.168809, -81.355950",2:26.68,nedistrict24,,
110,Olivia Kelly,Fr,WOO,Wooster,Wooster,OH,"40.837444, -81.946493",2:27.38,nedistrict24,,
111,Carly Cirman,Jr,LCO,Olentangy,Lewis Center,OH,"40.205092, -83.020650",2:27.48,central24,,
112,Maggie Merriman,Sr,PERB,Perrysburg,Perrysburg,OH,"41.519172, -83.653030",2:27.59,nwdistrict24,,
113,Grace Arold,So,STRG,Strongsville,Strongsville,OH,"41.303367, -81.845993",2:27.59,nwdistrict24,,
114,Natani Agee,So,HUD,Hudson,Hudson,OH,"41.256797, -81.413904",2:27.71,nedistrict24,,
115,Baylee Becherer,Sr,MPE,Perry,Massillon,OH,"40.789187, -81.462916",2:27.79,nedistrict24,,
116,Olivia Hruschak,Fr,BRU,Brunswick,Brunswick,OH,"41.241619, -81.815475",2:28.17,nwdistrict24,,
117,Sasha Koval,So,MHI,Highland,Medina,OH,"41.162963, -81.742743",2:28.37,nwdistrict24,,
118,Anna Hiller,Sr,DJER,Dublin Jerome,Dublin,OH,"40.133757, -83.177420",2:28.40,central24,,
119,Sienna Cahal,Jr,NRO,North Royalton,North Royalton,OH,"41.309129, -81.733185",2:28.40,nedistrict24,,
120,Gabby Zimmerman,Fr,WTW,Thomas Worthington,Worthington,OH,"40.090509, -83.025051",2:28.47,central24,,
121,Allison Bartiromo,Jr,WAD,Wadsworth,Wadsworth,OH,"41.021539, -81.710912",2:28.59,nwdistrict24,,
122,Reagan McKimm,So,MJA,Jackson,Massillon,OH,"40.859154, -81.491430",2:28.82,nedistrict24,,
123,Tashi Lama,So,WAD,Wadsworth,Wadsworth,OH,"41.021539, -81.710912",2:30.03,nwdistrict24,,
124,Emma Hamilton,So,CWI,Canal Winchester,Canal Winchester,OH,"39.836515, -82.812125",2:30.13,central24,,
125,Kayla Lewis,Jr,FRO,Fremont Ross,Fremont,OH,"41.362541, -83.123975",2:30.95,nwdistrict24,,
126,Sam Jordanger,Sr,WES,Westlake,Westlake,OH,"41.460632, -81.928970",2:31.79,nwdistrict24,,
127,Lily McDonald,Fr,POL,Olentangy Liberty,Powell,OH,"40.197868, -83.098903",2:32.51,central24,,
128,Avery Stives,Fr,CLSJ,St. Joseph,Cleveland,OH,"41.458821, -81.817638",2:33.59,nwdistrict24,,Academy
129,Hannah Robinson,Jr,TRO,Troy,Troy,OH,"40.045804, -84.201045",2:34.50,swdistrict24,,
