rk,nm,gr,sc,sh,ct,st,ll,ti,mt,auto,shx
78,A,,GCI,Grove City,Grove City,OH,"39.869689, -83.072365",2:01.05,central23,,
79,A,,RRM,Magnificat,Rocky River,OH,"41.468468, -81.850298",2:01.15,nwdistrict23,,
80,A,,CUFA,Cuyahoga Falls,Cuyahoga Falls,OH,"41.139572, -81.487302",2:01.80,nedistrict23,,
81,A,,KRO,Roosevelt,Kent,OH,"41.168809, -81.355950",2:02.02,nedistrict23,,
82,A,,PICC,Pickerington Central,Pickerington,OH,"39.876358, -82.755310",2:02.28,central23,,
83,A,,DTV,Tri-Valley,Dresden,OH,"40.120914, -82.004689",2:02.74,central23,,
84,A,,FAI,Fairborn,Fairborn,OH,"39.784583, -84.005310",2:02.75,swdistrict23,,
85,A,,MIA,Miamisburg,Miamisburg,OH,"39.627691, -84.257734",2:03.21,swdistrict23,,
86,A,,BER,Berea-Midpark,Berea,OH,"41.373427, -81.845119",2:03.25,nwdistrict23,,
87,A,,NORI,North Ridgeville,North Ridgeville,OH,"41.388373, -82.001676",2:03.27,nwdistrict23,,
88,A,,REY,Reynoldsburg,Reynoldsburg,OH,"39.942786, -82.816502",2:03.34,central23,,
89,A,,WAD,Wadsworth,Wadsworth,OH,"41.021539, -81.710912",2:03.77,nwdistrict23,,
90,A,,WLSO,South,Willoughby,OH,"41.624763, -81.421267",2:03.87,nedistrict23,,
91,A,,MHI,Highland,Medina,OH,"41.162963, -81.742743",2:04.22,nwdistrict23,,
92,A,,CPR,Princeton,Cincinnati,OH,"39.275043, -84.446997",2:04.46,swdistrict23,,
93,A,,AST,Steele,Amherst,OH,"41.403809, -82.222312",2:06.70,nwdistrict23,,
94,A,,SBW,Big Walnut,Sunbury,OH,"40.234619, -82.858283",2:13.47,central23,,
95,A,,SYNO,Sylvania Northview,Sylvania,OH,"41.712761, -83.710366",2:16.08,nwdistrict23,,
